	z
RPS27	0.5535873688289442
RPS20	0.2788426206838043
GAPDH	-0.8005074512796111
APLNR	-0.5809383160572059
MYC	0.11424995632337065
PODNL1	0.4040509705910227
SRPK2	-0.6288661891703066
NDE1	-0.36613839773983203
DCLRE1C	-0.995030192344645
GTF2H3	-1.6153277324996453
RPS29	0.4128411540062948
RPL38	0.2896368881715351
DNPH1	-1.2838760804748104
RPL32	1.172922927882417
NPY2R	-0.9609052202890423
CHMP1B	-0.4844308434022786
HSPA2	1.3951984457885442
HSPA6	-0.8789710002994887
HSPA5	-1.2861631739965758
GNA13	-1.3636969587495733
HSPA8	-0.3125801346060718
IST1	-0.42601890664011033
ZFAND5	-1.1304218964918205
MAFF	1.1336197096294138
SNRNP200	-1.2804495631636665
BHLHE40	-0.5455433359888961
CNOT8	-0.6356368343648213
MTMR3	3.287335483753612
WDR5	-0.04661859166434938
ARFGEF1	0.07521340004488071
PSMC1	0.2668159096863275
MAX	-0.6297592058501601
MITD1	-0.026786114646085924
RASSF7	-0.2603430427502974
GRID2	-0.46888479055209104
IKZF5	1.503299132684978
BTG2	3.0221294529633367
EDC4	-0.6928422880770247
CC2D1B	-0.5071472497843692
ETS1	2.522820950065548
CHIC2	0.8982267975294148
NEK2	1.0616179471124334
WDR48	0.5983357770530766
RNF103-CHMP3	0.001151721961463104
VTA1	0.7793585914648495
TNPO3	-0.8698926886492268
SEC13	-1.0176188697151898
CNOT10	-0.3225291997727727
SENP2	-0.7980324033594045
EIF4B	-1.2287892533200082
USP54	0.21957713411607765
PPP1R2	-1.4314527505793606
SSRP1	-0.46971855846802774
FLOT1	0.45511543357821566
TOX4	-0.7496548124564154
TRPC4AP	-1.0061997150421962
AL136295.1	0.7840794058513985
ABHD17B	-1.193094580980109
ATF3	-0.692734601649954
CCL14	0.01996393448580712
RFC3	0.3662252655790018
MAPK14	0.5302164916420792
EIF1	-0.7765272108808049
BROX	-0.26505294749645375
CHMP1A	-1.3048303106690997
KNSTRN	2.1386383568051035
TMEM63B	0.9662303044250622
PICK1	0.6935559801896527
GRID1	-1.174200026303418
PPP1R15A	-0.12998593758800617
GABPA	-1.2755547586435716
RNF146	-0.3877644447432758
ADPRM	-0.7884455287546148
CLTC	-1.4048668328548617
HSPA1A	1.4541565816347533
MAP7	-1.092951346772466
ELOF1	0.5735392023950424
EIF2S3	-1.944279422230705
HSPA1L	0.6608758121279094
PTPN23	-0.22293281059690054
PGD	-1.2615008170786386
WASF2	-1.7059684042125043
HADHA	-0.19180449688697326
NRAS	1.2849003846792992
SELENOT	-1.6084908654253123
ETS2	1.2864935644418722
KLF4	-0.05175487168285211
KLF3	0.31541428692767964
ATP6V1B1	0.08418591896904523
STON2	-1.0078329156725627
SLC25A15	0.8172391342538079
SUCLG1	-1.3498925202001057
LMAN1	-1.1112081895499695
C6orf89	-0.6456091639006758
TFG	0.7139563726195596
PRUNE1	-0.8229273864772025
TGIF1	0.5263858654073318
PMM2	-1.4946993467740757
HIST1H4I	1.663198742252866
FKBP2	-0.47833950777165507
TWNK	0.5351997770970031
HKDC1	0.1759383387166985
PPP4C	-1.2340739667656084
LARP1	1.1960123757419807
WDR3	21.131365811551436
TUBB4A	-0.5543290188297667
AKAP8	0.38632257555604127
BAK1	0.587120300667953
ACTA1	-0.13999436498888687
ATP2A2	-0.5854672347915071
ATP2A3	-1.1096106338755114
NOP2	-0.4010144622549406
PUM3	-0.1444570282924926
WDR43	-0.2391982581291898
XPO5	2.47750465537749
CCT2	-0.9192784735987982
CCT5	-1.1974182655621022
AHSA1	0.7902543661747403
PAM16	-0.003214957240545513
TIMM10	-1.4267516849692674
CNGB1	-1.608215662279065
PTBP1	0.663424720431734
UCK2	-0.9238290360922747
BLM	-0.5080515365536569
GDI2	1.0295753270726595
SFI1	-0.9419136075322069
DNAJC2	0.14350556145185422
PPTC7	1.024954620914157
MYBBP1A	0.7487214228321921
GFPT1	-1.9092050146199133
GFPT2	-0.8677124170248587
EIF4A1	-1.2596035663280192
EIF4A2	-0.8786928617514829
NUTF2	-1.3342337612124537
PKLR	-0.6195529289142354
ATG101	-1.133854195592683
PRDX5	0.5334302541794688
FAM86B1	-0.08311249551996552
SAR1A	-0.8932374653006686
ALG12	-1.089154309477097
NOL6	-1.243630926967591
UPRT	-0.8812327026020068
UBIAD1	-0.5929535973515884
AK2	-0.6050202120856532
ATP1A4	-1.1497353083804331
ATP1A2	-0.7882331152607991
ATP1A1	-1.7230941785229354
MARS	0.19930464253573552
SARS2	-0.23750806179375109
EEF1A2	0.6216606915176106
MCRS1	0.0438498810864371
LARS2	0.4183261790690334
ACOD1	0.17135992920994042
RDH8	-0.9154409904911505
ATP13A1	-1.269474868066763
DDX18	-0.6803886616051991
PSMC4	-0.6419126738672826
NOLC1	-0.2859886009089537
E2F4	1.132531553272652
CALU	-0.15743206211198224
FUT4	-0.9952266196930514
SLC1A5	-0.9459491780952629
EEF2	-1.3104107443618984
BZW2	-1.07169124658206
MAT1A	-0.5555578062220943
PES1	-1.5338518638271903
PYCR1	-1.0945158600354743
GNL3	-1.1245408541051671
GNL2	-1.315182263158964
TUBA3C	-0.016261915347277788
TUBA3E	0.9695363812407483
EIF3B	-1.1270991342893955
CNPY2	-2.0980479713950184
MRPL36	-0.9695215545014294
EIF2B5	-0.9221293760048702
IMPA2	0.11858429233612208
SNU13	-1.2427249615409226
ATP5MC1	-1.1341780032655457
ACTB	1.697491010936708
ALG8	-0.7992010923791175
ALG2	-1.1039662941485087
ZNF593	-1.5142411812830412
BCKDK	-0.5527483024008677
BTF3L4	-0.7452981058786007
RUVBL1	-0.6558141946028466
B3GNTL1	0.3823062527788901
FTSJ3	-0.6617039040700152
DDX55	-0.3358225719897204
RAB43	-0.6104717907736187
RRBP1	0.3078605173090876
PKM	-1.1339989146470402
TPT1	-0.6893236905573575
CSK	-1.0601470106515247
BOP1	-0.6641044468927203
MTHFD1	0.26186617676132834
COMTD1	-1.1487703015574307
COX18	-0.99274463346615
TMEM214	-1.4586000390416622
HDAC1	1.143960463788468
SLC35C1	-1.2784659956213575
PUS1	-1.7736438635312448
PUS7	-0.627214305356948
RRS1	-0.9708409435772426
CARS	-0.6904727128879228
GMPPA	-0.907779385417923
GMPPB	-1.0775452072577232
GCN1	-0.45050943857317793
ENO2	-1.094857827512018
ENO3	0.20467112168830945
SND1	-0.6533552931815756
DUT	1.1119164840043483
RXYLT1	-0.9375788202619664
NAT10	-0.6401730032783491
DLST	-0.5789063790172781
TCP1	-1.3145312912625855
PRDX4	-0.5413041125140011
PRKAA2	-1.0715512681500974
SLC5A6	-0.38758807201277273
SLC25A21	-0.16815792671976945
BID	3.98022991462659
PFKP	-1.2985426760815655
HSPD1	-0.053341240951769994
PFKM	-1.78553506884973
PFKL	-1.4367696238771683
MTX1	-1.7877834033679816
GNB4	-0.15157261022894247
NANS	-0.9239061714844694
EIF5A	-1.13952040346591
CCT6A	-1.1065967464086732
MAT2A	-0.2272509921669244
ATP10A	-1.0746789042169407
ATP10D	-0.5063281425196383
OSTC	-1.086956921489012
RER1	-1.8006646135239348
MGAT5	-1.061822659046217
MLX	-0.4882714289689947
DDX21	0.3346820857516838
DDX27	-1.478409860146895
ABCC1	-1.3206081407765993
ITPA	-1.5394247302786614
TARS	-0.8494176101640049
ATP6V1C2	0.17945514098254703
TIMM44	0.38421995861819086
TOMM40	-1.3841647016116574
ACTG2	0.08294261613427531
MLEC	0.20561879005445152
TACO1	0.5460316870035257
POLR3E	0.29389984482958326
ATP2C2	-0.8721241436245722
TXNDC5	-1.5394796938153221
TAGLN3	-1.3824401266581787
IARS	2.9481739366614277
SLC25A5	-0.7017621868588813
SLC25A4	-1.3740954993111287
SHMT1	0.6568171720537581
NME4	-0.8715276919292442
DNAJA3	-0.015627864683841163
RMRP	-1.41902783413211
NME2	-1.1547687627450771
NME3	-0.41939125120058934
KPNA6	0.4713134749852992
KPNA5	-0.7534287216785285
RUNX1	2.3875425206097853
FKBP1A	-1.361530155254815
SHC1	-0.8923121803662302
RRP9	-1.9508444516598293
PPRC1	-0.9203337933772587
NOP14	0.05898278083876923
TNFRSF12A	0.7273402308051253
PITPNB	-0.9903451766348408
PPM1G	-1.2028340366794568
ABCF3	-1.0555849138629796
ABCF2	-2.1467334067939663
PODXL	2.3746906614514143
YARS	1.4995507283761045
B4GALT2	0.2714292847048822
CHEK2	13.770248041412975
B4GALT7	-1.972776847358696
CLUH	-2.008998108849558
UMPS	-1.5510629288481357
TUBB8	0.14003236328287547
TUBB6	-0.36375126653534756
TUBB3	-1.579097266327037
MRPL4	-2.1010569308883613
SLC3A2	0.4371979281782143
MOGS	-2.0233832593332424
ZPR1	-1.0422901506263627
CDC14A	1.1438075577493536
MYDGF	-1.3354856593782074
HMOX2	-0.8762482531818514
ACTC1	0.04673123285762741
CTDP1	0.3101438763207115
UTP4	-1.3326743897017632
DNAAF5	-0.12309799148561686
CTPS1	25.789733918645155
FOSL1	-0.8055991625961418
PSMA7	-0.5759665996351676
DPM2	-2.4655500870856164
UGGT1	0.6044664403703441
HMGCS1	0.2025566645468478
HMGCS2	-1.7292794593769132
ACACA	-0.39876832184758076
ACACB	0.5876418520484638
RABEPK	-0.7131765177754797
SRMS	-1.8374852140716256
PUDP	0.19980239175485362
GMEB2	-1.16901745704233
EBNA1BP2	-1.9324989095761376
UCHL3	-2.166025977289699
TSTA3	-1.8890078123587193
WDR12	0.30621761276415793
PPIF	-1.9989592052347307
SLC35D1	-0.6874822652394349
PPID	-0.9794366317922014
PPIA	-0.8058551589641606
ATP11C	-1.6997225325068746
MDH2	-0.5959162252219249
MPDU1	-1.5167080866191378
NIP7	-1.8316857853781632
DAD1	-0.7034338137557362
DPH2	-1.3268771116735742
EIF4E2	-0.21306440555004477
HOOK2	0.2116432812741197
COPG1	-0.5603269638505377
ACY3	-0.446751394378392
GTPBP4	-0.5342533930243393
NOC3L	-1.2473421017105542
SEC61A1	-0.9771350395101214
CKAP4	-0.16286453968023354
DOLK	-1.1858010969618977
NME1-NME2	-1.44718624950172
LYPLA2	-1.6325614904397134
DHX15	-0.41966826781672484
S100A11	17.640356646460656
UGP2	-0.6357968775874832
ATP2B4	-1.0124524221026756
CIAPIN1	-1.456521303859177
GOT2	0.47703615912215236
PFAS	0.15243131444043065
RAB5IF	-1.5318353423683613
P4HB	-1.5965608098390327
HOOK1	-0.7374207782213059
MRPS2	-0.8974956438628284
COG5	-0.11248144169712766
LSG1	0.06190829530479978
ATP2B1	0.04225498992568466
DOHH	-0.28280885638341857
PA2G4	-1.642453791277558
FDPS	0.42045111567001814
CCDC86	-1.7073984872468364
ATP8B3	-0.8214895870864911
ATP8B2	-0.6850996565081698
SUMO3	-0.6014035709787349
KDELR2	-1.4205805204385153
ATP5F1C	-1.4988880169277234
HSP90B2P	-0.22816513989226025
TUBA1B	-0.02694694026222801
TMEM186	1.2671542035700334
SLC35A2	-0.9142799142801326
NPEPPS	-0.7577558059999983
TOP2A	0.4961249144176592
GNPNAT1	0.017939482678083016
IL4R	2.677957286030286
BRIX1	1.6178448130109844
PGM5	-0.055691444500023585
ATP8B4	-0.8094096802926107
PGM1	-1.1034861794481383
PGM2	1.3519304673704517
PAK1IP1	-1.2615462138441733
JMJD6	0.7616990926626311
STT3A	-0.28246538562781137
ACO2	0.8215228308282565
FAM57A	2.8027272663018605
SEC23B	-0.739400499370808
MPI	-1.5152394505006268
POMT2	-0.35369191297310737
TUBA8	0.34340863139892824
NOM1	-0.7768995067281987
ATP5F1B	-1.8545016366452263
OGFOD1	-0.6821728149308189
TRMT6	-0.9182729946174428
GPN2	-0.13386332442474022
ALDH18A1	-1.180019173202573
NIFK	-1.4782625477025324
HDLBP	17.08967390522301
SEC11C	-1.2980733350289064
ATP12A	0.8128746513960263
ARFGEF2	-2.101818673055475
ADK	-1.7402247780645965
METTL1	-0.5082351684523817
PPAN	-1.9283881023215568
MRTO4	-1.6846371865608638
BYSL	0.06118284107756123
KCTD5	-1.072466872618413
RRM2	0.24705403480241836
SEC31A	-0.05014222472078569
IDH3A	-1.3483913900601494
PAPSS2	-1.6839943890565803
TATDN2	-0.5318608264359652
PDIA5	0.9756544649650407
CFL1	-1.3314153490927143
TMX2	-1.032965087057196
SNRPB	-1.8210687641781245
LRRC59	-1.7100450838964638
DNM1L	-0.30500238306530947
STK19	-0.5804747759798865
MGST3	-1.4431496049933983
NISCH	1.820448950656081
CCS	-1.5520608187723812
NELFE	-1.584174210533312
PPIL2	-0.5257498745456333
PGAP2	-0.32554918711040914
RARA	0.6903781058268456
EP300	2.8830568881388343
SNHG28	-0.9262742757491342
FANCA	-0.6320550776075572
TBC1D22A	0.2827109385714962
CSNK1E	0.8349772805545749
CNPY3	-0.6381274394494232
CD151	-0.9795580766116383
TRIM28	-0.738122546096274
SLC25A1	0.8659293026253357
PCYT2	0.3037152454892235
RANGAP1	-1.0964536291440092
TWF2	-1.0845970603302293
NUCB1	-1.771767499292486
PTPN18	0.7979630230348633
PLD3	-1.387568455416226
KAT5	-0.6330255799481304
MLST8	-0.22673147705252697
FKBP1B	-0.30863143698764123
HSD3B2	0.9102364811336011
TRIP6	0.05068460643204838
FBF1	0.24563608281763571
ZNF395	-0.35480767700620486
FAHD2A	-0.8028099799984585
CPT1A	1.1843764366258944
PDXK	-0.32134241111675815
UROS	-0.5295304498322089
ACAA1	0.03511852371331822
UROD	-1.1294778307330438
TST	-0.612192391262479
CHKB	-1.251995246415019
XRCC6	0.6436439363274394
SREBF2	0.46412816264775875
HEPHL1	-0.8204870760130158
DDR2	-1.1216447348983776
ALAD	-0.6968541596913371
GPAA1	-1.0437837186800132
IRGQ	-0.5993857315506772
DALRD3	-0.8147635894643547
MPST	-0.7934371296011091
ERP29	-1.8337165533120734
SAMM50	-1.4885999268960146
POLR2E	-1.2957590949365076
KAT6B	0.9980515287820805
POLR2I	0.9420915423186754
IRF3	1.7238054017587494
TECR	0.966174033603519
GALK1	-0.4808504553677112
LRRC15	0.2401174263327031
MSRB2	1.3638094501548452
DDA1	-1.5623885185046733
ABHD17A	-1.2556500682398513
HDAC5	2.4860875694145705
PI4KA	0.10392854347076787
NAGA	-0.835729925442524
NIT1	1.3072825654738465
POLG	-0.8538164781290773
RBKS	0.06275230720486034
ACADS	-0.5800635449844641
ARF5	-1.5352903386044345
AKR7A2	-1.9893129745697187
CUEDC2	0.057457404970855185
DNAJB2	0.08488483491539381
ATP5F1A	-1.3923621173551533
CBY1	1.4539591696582366
MAPK3	-0.19855966250663387
DSG4	1.2425756728063015
GALT	-0.7285399572165774
GNB5	-1.6491909951971433
TXN2	-2.3828885275674225
STK25	15.981205320152487
SLC27A4	1.7486523129815623
UCKL1	0.15915597970538634
ZSCAN26	0.06751004882528255
SPSB3	0.4770107422177908
VSIG8	-0.9209563314491764
RETREG2	0.3684143596875275
GSTK1	-0.6722988059297526
PPIE	-2.1022870125090014
PRKD2	-0.9392270552947061
RBSN	-0.482360275094732
COX5B	-0.5370199466444925
PPP6R2	-0.8190023608937893
AACS	1.9341511305479568
OVOL3	-1.127616919690564
PIN1	0.6218413452157897
AANAT	0.8882324315610114
GCHFR	-0.021761699152115566
NDUFS1	-1.7568796847940054
HAGH	-1.1106916107201077
TCF25	-1.2456416668766528
IMPDH2	-0.8354507932921332
HMGCL	-1.5751119938203622
ILVBL	-0.7029371186379997
POTEE	0.8771108611517164
PIGA	-1.591823417391806
ALDH3B1	-1.0706830971429924
TTLL1	-1.1059859468632733
ISYNA1	-0.18494131895239496
CRYL1	-0.3188005405058121
QRICH1	-0.5374893939468769
NDUFS8	-1.3396850381909946
SGSM3	-1.8390110980283856
DUSP14	0.08587709986502452
E2F3	18.950737588643335
CABIN1	0.2634345701401027
PEMT	-1.3477599635428397
HEMK1	-0.1732122777061929
OTC	0.5183442543729868
PMVK	-1.1494277867790714
SUN2	-0.05367084957967043
NDUFS3	-1.7254424420249026
ACTR1B	-1.328297365130703
NDUFS7	-1.5844794798524096
SDHA	-0.4768457531002885
ATP6V0E2	-1.207379791637308
ASS1	-2.4233250794120043
DUOXA1	-0.5315458562159704
AGA	-1.3053668839772286
RAD51B	-0.8731938156296686
SUMO2	0.3862767783982585
MAN2C1	1.8698474956360822
IFNG	-0.06317483458976447
PTGR1	-1.100683782111922
BCAT1	0.49374125538663677
ABLIM1	1.3182323430936356
TMEM184A	1.3614765341266268
CYP3A5	-1.6661946866508657
CNDP2	-0.718811802128097
ORM2	-1.0931018059622286
PARP12	-0.09073834471474126
EIF2S1	-0.8078058078929949
SERPINE2	0.13495707244101668
APOE	-1.0434050649828128
TTR	0.10756879640593636
PEPD	-0.5152680442381478
PAICS	-0.7584346673112048
GDF15	-1.0633271918027147
UAP1	-1.326695186071144
NMRAL1	-1.1763609299805142
ALDH8A1	-1.6064636768047822
VEGFA	-0.4282938474884516
PPARA	-0.05338914707348546
SULT4A1	-0.8344326271087055
GLYATL1	-0.6907659880470923
KRT17	2.8898625703636323
SELENBP1	0.8612603491430623
SLC22A6	-0.5691027109894479
GPX2	-1.7534329951529326
GIT1	1.479339271511191
GIT2	-0.6797207753994897
SORT1	0.5242013771804142
FLNC	-0.969497970318248
SLC22A8	-0.8100128796202551
SESN2	-0.9138212571248708
RET	-0.10063175758507983
SLC2A10	-1.3333886217117843
FH	-0.5258207951765398
VSIG2	1.0146011094908292
HTRA2	-0.5540994979428648
MDK	-0.5033867103048081
SCLT1	-0.2273680709222125
ASPG	3.235667493027517
ASPA	-0.22536815607883032
ACAT1	-0.6649193626100766
GGH	-0.03713833841134549
KIF21B	0.19022863007224527
MVD	0.6832882274073934
F2	-0.21446338667302797
CNTN1	-0.7067425341042962
TRIOBP	-0.9105738568840437
PIPOX	-1.6400728806669143
GSTZ1	-1.550005216871704
SLC17A3	0.24934140739223204
TINAGL1	0.4689150130318739
MT2A	-1.1921503959530662
UGT2B7	-1.577105948733869
G6PC	-0.7519637150623862
EGFR	0.8936842192653567
BHMT2	0.07861872551350854
ABAT	1.0371475019671297
BIN3	-1.4065259538613712
AQP3	-0.9174212462763705
AASS	0.4603366325418982
DPYS	-0.10920294473809301
ACAA2	0.6440946190374325
GCDH	-0.6378500795037678
SLC25A2	-0.6855585234228323
RPGRIP1L	-0.9324916433211313
PSMC3	-0.9101638918658413
ALDH3B2	1.3381508613614388
NANOS2	-2.2432595904187003
CD48	-0.5752983644717036
FBN1	2.2666823871749733
STS	-0.24310211529894507
HGD	-1.3263644632948768
CRAT	0.053655328811975656
CFH	0.6168807970539969
CFI	-0.3731485370697774
GJB1	0.8029940512169951
FUT3	0.46577356541042936
CAMK2N1	-0.8200283012337982
PCK2	1.6781707336539389
PCK1	-1.7859913949040136
NQO2	-1.28635406100515
AGXT2	1.498862735635165
CYP3A7	-1.0069934223709924
PYCR3	-0.37335376734805037
PYCR2	-0.09521338193911093
SLC25A13	-0.9205062200132164
EHHADH	0.8728143770720266
KLF5	1.5943553756412343
FGFR3	0.9215137162611631
LAD1	0.011992761873279235
IFITM1	1.1122864514549478
CENPK	1.8392976389120452
ASNSD1	-1.505746653999817
TNFRSF21	-1.0352016919306957
PALM	1.049997126701548
SSH3	-0.4704626106932544
HOGA1	-1.1954623125396533
WDTC1	0.17861888377439014
ALDH1L1	0.6319353010673638
SLC2A2	3.6806142454516135
SPINK1	-0.5209226340886564
VLDLR	0.7283311374788417
NANOS1	0.1570272944216249
SPTAN1	-0.4719491646430296
PROS1	-0.535514838688117
LAMC1	0.27884696558324795
ATP7B	-0.11557853423779944
MYCN	1.5248869555444402
MT1X	-0.5044413351177979
NBL1	-1.0028500922465786
PALMD	-0.5687884572123125
NUPR1	-0.7643851238182584
IGFBP3	-0.567075647746554
AGMAT	-0.6400617308552192
ADSSL1	-0.26985526299978746
CA10	-0.7033447216048793
SDSL	-0.9779539782029456
MTHFD2	0.19930238968843486
EPHX1	-0.8503501821039172
TMSB10	-1.64848713806486
PPA2	-1.0282588891706579
PPA1	-0.6125789861501874
FABP1	-0.8713988992623637
QPRT	2.4341109591046717
USF1	0.5385817768885403
ETFA	-0.13579572439354487
MTOR	0.32342481997936307
CLU	-1.5873243128826546
RACK1	-1.368189250359237
KNG1	-0.6739617236450595
ALDH2	-1.5513603128054283
CDK1	1.6370925899160054
CDK2	0.28740199894432
CDK3	-0.33731422106053544
NAGPA	0.7136015008952488
LCN2	-1.2229852726324524
PHB2	-0.3544800180365177
USP4	-0.3779817416846323
PRDX1	-1.3864054439518951
DDX11	-0.7376614772088388
PM20D1	-0.23960924825360622
STIP1	0.18449183146851622
CDC42EP1	-1.5746594806382774
TNFRSF11A	0.20148728091046425
ACMSD	-0.6013799034597981
LATS1	0.7960622920595259
CCNB2	1.9144133836376025
DDX24	-0.3278740010630009
ARHGAP32	2.056387655871505
C4BPB	-0.8671225008854941
TUFM	-1.4474656665538463
CKB	1.0192016726096926
TPBG	1.084186970107756
TPI1	-1.031845092093931
PAH	-1.8990765465201878
FURIN	0.7913132933219967
CALM3	-0.9730701148310156
ACSM1	0.35649676961684784
ACSM3	0.9199150288589538
PRODH	-0.6793118927008821
ACSM4	1.317411710730842
ACSM6	1.5497913521970814
FGFR2	1.1823432821330857
ASRGL1	-0.6002149301274952
ERBB2	1.01549124933847
ERBB3	1.4332028148154046
CTSB	-0.80381460878543
ACSM2A	0.5625264431222076
ACSM2B	0.15194104106123116
SLC25A20	-1.604688504229707
RPL18	1.4440231947524753
GMPS	-0.2748779832352893
CPB2	-1.224702916602272
KPNA2	1.1029541171012907
FBP1	-0.10711496193631809
ENAH	0.2900366402030495
PDZK1IP1	-0.37607473096218486
NDRG1	-0.4622547997637679
ITGB4	0.3868020810715156
HSPH1	-1.2459126877633884
NONO	1.6089537931940663
GLDC	2.769447505738051
XDH	13.525783050150629
ECH1	-1.1700756196871978
SCNN1A	-0.7107923769193294
ANXA11	-0.5122712293530827
GBP2	-0.8912873747290817
ACSF2	0.9936907186529258
PTPN1	-0.7792802583155233
LCT	-1.223584221822295
ANG	-0.7326709825652641
EIF4EBP1	-0.1785883436908055
BCR	0.608277500870285
ADI1	-2.088914894964071
BHMT	-0.5779352919268423
ZER1	-1.3148557884202359
FHL2	0.037407786566552484
KRT6B	1.7243431818316675
LY6E	-1.3459619663175297
EFNA1	-0.5006418655034878
SRR	-1.0444194026343132
PRKAA1	0.01654097862400561
ALDH7A1	-1.6792311713871497
LGALS3	-1.235167027959462
ALDH4A1	-1.063029191681668
FSCN1	2.6344375998627996
LGALS4	0.2793280143265568
PLXNA3	0.8256844336886556
AGXT	0.2015234863380129
ASNS	-0.7803469040405627
RARRES1	-1.2455482520525005
PLG	-0.9740510740250891
S100P	3.4788989612774532
MPRIP	-0.4662516115112161
INSR	0.05527353509810173
ALDH1A2	1.1011446237991744
KYNU	1.3215640658159422
CBS	-0.3198802640463221
TFAP2C	2.549302275058221
RPL17	-0.33225552664465824
ACY1	-0.8739280630345948
AADAT	2.1051851307479654
SIGIRR	-1.0187433242698987
SERPINA1	-1.9642866058308452
SUCLG2	-1.7693352432242209
IDH3B	-0.54494018143846
HPN	-2.0383365087079715
ALDOB	-1.102122111589744
HPGDS	-0.019909204772199388
HPD	-0.2340475591953055
PSAT1	3.009019123454779
PDK2	-1.2410472367765106
PDK4	-1.2854222520934968
ABCC3	-1.770885055495733
GSR	-1.0530328249058922
DARS	-0.3630359472926672
DOLPP1	-1.7855098295724985
AFG3L2	-1.0205512155547136
DMGDH	-1.5067283488291712
PLIN1	0.17512840123302462
NHLRC2	0.21481904383797615
WWC1	-0.35845750039621427
KHK	1.2887810468589056
CAPN1	-0.2810573156551049
PIR	-0.4342943895099798
IREB2	-1.6202899555229706
DDX3Y	-0.9184214542015673
VWA8	0.034018719777650995
BAMBI	0.39500613196862117
POLR2D	-0.5419722647564078
CYREN	0.049763279342072475
CSPG4	-0.4012702453197752
TERF2	1.7702232407262453
STC2	0.06196535797448522
SLC7A9	-1.0184077587957754
SLC7A7	0.07359531289620497
SLC7A5	1.1969871819366373
AKR1A1	-1.2408936682533154
AOPEP	-0.8563287188001937
NAGS	0.12661428441804526
NEBL	-0.8047386174709253
TMPRSS11D	0.663180409566815
SIRT3	-1.1703365319703227
EFEMP2	1.104037925519106
SGTB	-0.550021726733536
ACO1	-1.0008284365533782
HOPX	0.8925530795374594
TNFAIP8	-0.8551966961895481
SDC1	-0.15643605506490427
ARG2	-1.1124439126309549
ECI2	-1.3153011057275346
GGT1	0.40326411970458437
AIFM1	-0.37298631765547624
IL17RC	1.2078285598185925
GAD1	1.1628781790514437
GAD2	0.8604850166406924
BAIAP2L1	1.3008366254011936
TES	0.4578820665177494
TSKU	0.10279781876637206
MTHFR	0.9937621558647557
SLC13A1	-1.3146753915394727
SLC13A3	0.5596773614124739
PBLD	-0.853308978030644
FES	0.7548580201290049
SERPINF2	-0.8590872617384081
ADM	-0.8164155474289538
STAU1	0.6730192374320553
RGS14	-0.28001538067021603
PSPH	1.4910085911193887
STEAP3	-0.9127147776053003
TBC1D16	-1.0130226390117882
KARS	-0.12150862517475934
SLC7A11	-1.3335388759117166
ELF3	-0.8562964093184119
TXN	-1.7120718423228547
SERPINA3	-1.1382174799811207
CRABP2	0.20119132729829473
PTPRF	-1.9604794692668785
CDR2	-0.4748725856465557
NDN	-1.1738135955361861
MLH1	0.3950125304909981
GMPR2	1.1522879265444295
PLS1	-1.7463037159265358
TDO2	-0.3668494399028878
PDIA6	-0.22626272151333396
GPC1	0.840402567430662
ALDH6A1	-0.8597872336349248
ALDH1B1	-1.4956458373846915
MTAP	0.4744138029476726
DAZAP1	-1.0953973869632219
AARS	-1.3587875680525565
LOC101060399	0.27567271137636357
CREB3L1	-0.6672080015027604
ATF5	-0.8794835906846273
ATF4	-0.49217069557110793
FOLR1	-0.6376597791046652
LINC00671	0.5072830963312744
KRTAP12-2	0.8767607442213626
ADAMTSL4	-0.3290005157354481
FHIT	3.8237500369759614
SRC	1.839233832524828
AMPD3	-0.9978891413834179
AMPD1	-0.9134687618954248
MGMT	0.5770753609428301
AMPD2	-0.043904185780365375
DNMT3A	-0.27417159490200144
REL	0.5073628846094527
FDXR	0.6865125516958285
SMARCA4	0.4399227313568979
HINT2	3.0390513170463946
HINT3	10.750444420163454
RARB	0.7391628569565357
ERBB4	0.4714363521204133
FOXM1	1.1343922255168768
DNMT1	1.1678481848443096
THRB	1.1686536119209854
APTX	-0.10793121981074735
DNMT3B	10.253594489131636
ENTPD3	-0.6227044110629119
RPS23	0.20828042131870647
ENTPD1	0.022834971192102538
WWOX	3.656968551584196
RABL2A	1.3126017303400979
ENTPD8	-1.2280568480237204
SH3GL2	-1.7888835530184026
AK1	-1.3772693628433816
AK7	-0.7411683842687934
AK5	-1.055204701727992
AK4	-1.8929398472910703
PTPRD	-1.0881629852673502
HSPE1	-1.1364892051624003
SFRP1	2.9935991718828103
ARHGAP19	-0.47637795327580307
SPX	-0.9026397340458485
CTRC	-1.038058105146554
SPINT3	-0.4145294404267412
NTNG2	-0.6466005034877879
MPP3	-1.7819988432902425
SLC12A5	0.01878058950238913
SCN4A	0.6511616906553782
PRKRA	0.6623686367761704
THPO	-0.5094175041109976
HTR6	1.1073462865065207
GPR27	-0.8227687950631902
DBH	0.8238321914270995
RNF186	0.5616579148557674
CSHL1	-0.8199174492016558
HGFAC	0.3586319463031256
TSHB	0.13745144817851815
TNNT2	-0.3639191485288621
SLC11A1	-1.0332849532477253
PRLH	0.32369904911940484
GGTLC1	-1.6578673446044343
OXT	0.43738072556469065
LBX1	3.6066953047566943
PSG4	-0.15582328549497299
FGF1	0.5767579856232186
A1CF	0.6765263995243214
MYH15	-0.38472213255733245
GABRR1	-1.2262936683460437
SCN10A	-1.473767734502108
STXBP6	0.6137106277060957
SEMG1	-0.784910648443479
