gene	NPS_r	NPS_h	NPS_hr
CENPC	-0.3671787006955985	0.17150896129468382	-0.0629744375658337
CENPCP1	1.9046093301503344	0.7522898303111434	1.4328182297878156
CENPE	0.9203184608703616	-0.4789343396763992	-0.4407721143489467
CENPF	2.7081635109052766	1.192274389554391	3.228873996778065
CENPH	0.2065630789955272	0.956498947443334	0.19757736763987602
CENPI	-0.7394935607843788	0.11557678179203275	-0.08546828591138945
CENPJ	0.1785510158281369	1.770990329595694	0.3162121223711181
CENPK	0.8767011242009136	0.7233683731354401	0.6341778659392263
CENPL	0.1929147317438907	0.16507869291190064	0.03184611175973142
CENPM	-0.8912802146301995	0.10469239843115238	-0.09331026334386786
CENPN	-0.5530189285772785	0.14228114501245231	-0.07868416637153477
CENPO	-0.1235000657581404	13.039830201281005	-1.6104198873331892
CENPP	0.025816338960697	0.5596135817589298	0.014447173913698255
CENPQ	-0.1016315760089175	-0.18443105363506077	0.01874401864591642
CENPS	-0.1710487828936275	0.9913891771960326	-0.16957591213329617
CENPS-CORT	1.420068296374534	0.7829946689785268	1.1119059056466787
CENPT	0.913436894262555	1.498400688210331	1.3686944709997197
CENPU	-0.9834596573570016	0.022254222236969524	-0.021886129775916613
CENPV	-0.2401381092434558	0.7004518207521205	-0.16820517585155023
CENPW	-0.3417615015166484	0.33803569540568756	-0.1155275868280722
CENPX	-0.8178811539523363	1.010093168537522	-0.8261361662828403
CEP104	-0.3147826131444775	-0.0307906318795982	0.009692355563429575
CEP112	12.177007181744028	0.1778258840470334	2.1653870671407063
CEP120	-0.4678506643206833	11.263376880379125	-5.269578355979599
CEP126	-0.9913046963207336	0.3816073595414235	-0.3782891676639678
CEP128	-0.3576928363936261	0.5449923360809196	-0.19493985450557244
CEP131	0.019995497366091	0.8034900787381314	0.016066183753088555
CEP135	-0.3395404738158862	0.38887440199255896	-0.13203859870742288
CEP152	0.1568574731229303	0.5153560675666069	0.08083745051706809
CEP162	1.9157273881841408	0.7973198975008337	1.5274475647865189
CEP164	-0.5741846715276476	0.43570500071783475	-0.2501751327201234
CEP170	1.9938779789074872	0.11631166376772469	0.2319112650765581
CEP170B	0.3343918107660391	1.7983201864686056	0.601343543490358
CEP170P1	0.1448276435742712	1.317158097800796	0.1907609035192587
CEP19	-1.0547619386696223	0.5758529514239075	-0.6073877754325044
CEP192	-0.1297230484200139	2.2294259120447686	-0.28920792553701713
CEP250	0.8162736750923527	1.6054846271416843	1.3105148369012183
CEP290	0.4770135286076623	0.46276538539705764	0.2207453494057352
CEP295	-0.2610438536809683	0.4262371056799085	-0.11126657664850545
CEP295NL	-0.7471575069178087	-0.6560174779141417	0.4901483832928387
CEP350	0.1283469329949429	1.4563411404895277	0.18691691877618813
CEP41	1.3239060477897788	0.23956225245220547	0.3171579148436166
CEP44	-0.3802542527377277	2.2488114520361675	-0.8551201182420574
CEP55	-1.1006090539004711	0.05570388235056568	-0.061308197252439245
CEP57	0.4062091820635151	0.9289873678596018	0.37736319884558667
CEP57L1	0.2824731760256342	0.6451004377415493	0.18222356950438234
CEP63	0.8194496372139084	1.7917142850567187	1.4682196208807055
CEP68	0.6124285424386257	0.6869920187746017	0.4207335207250983
CEP70	0.6353891327553988	0.04055954739618875	0.02577109564501586
CEP72	-0.1807054809261656	1.457308704038733	-0.26334367022120636
CEP76	0.0269329033811244	0.28108346466729417	0.007570393795915928
CEP78	4.086359723438913	0.4804267620289433	1.9631965704172452
CEP83	0.5953067801434433	-0.027035670492158225	-0.016094517949705813
CEP85	-0.1179108185378424	1.1881691142628958	-0.14009799282412125
CEP85L	-0.3209287379643897	0.8906726469355648	-0.2858424485204333
CEP89	0.6356846464523193	0.31841900268933143	0.20241407114826773
CEP95	2.7204227072685967	0.8455274607343628	2.300192103800917
CEP97	0.515454420733111	0.47482261966425654	0.24474941837001762
CEPT1	1.6105226912186057	0.27808381953152794	0.4478603014162654
CERCAM	-1.5568526911198843	-0.8212256038782009	1.278527291414329
CERK	-0.9355447047817314	0.4060797476054321	-0.3799057575913639
CERKL	-0.5777106474526459	1.6447678916108948	-0.9501999235718533
CERS1	-0.726953843868389	-0.4261255857249353	0.30977363251341045
CERS2	-0.2941575607181321	0.6857984369173917	-0.20173279534792773
CERS3	-0.8698466952152869	0.8486334144608184	-0.7381809710180077
CERS4	-0.9482846566885796	1.051392846373243	-0.9970197043678792
CERS5	-0.9333467737618842	1.1334967928988484	-1.057945574721583
CERS6	-0.9004039537856188	0.7440370900852585	-0.6699339376759134
CES1	-1.6276728327128964	0.8371667378096491	-1.3626335555836462
CES1P1	-0.0348291072940295	-0.1769009016608485	0.006161300484356254
CES3	-0.9631512051902508	0.0543407374517557	-0.0523383467675855
CES4A	-0.8064399582777273	0.3149823693116256	-0.25401436876588707
CES5A	-0.9974838833043412	-0.6745668132152909	0.6728695243942225
CETN1	-0.4339988544672914	-0.050723758081964554	0.02201405290184863
CETN2	-0.1541018747624547	0.44452294935809405	-0.06850181987101801
CETN3	-0.35660600617436	2.036390801142603	-0.7261891906056689
CETP	-1.4286138802572486	-0.2653719090682542	0.37911399272527235
CFAP100	-0.969389570825295	-0.8730617280948187	0.8463369339018267
CFAP126	-0.6074001173745582	-0.545254018105778	0.3311873545963991
CFAP157	-1.0976833754710285	2.0844539832610813	-2.2880704843600546
CFAP161	-0.5327008277027718	0.012292682209079949	-0.0065483219874640265
CFAP20	-0.7066178094775903	0.9569789415057786	-0.6762183633629963
CFAP206	-0.7718198330139764	-0.9168533533566725	0.7076456020860512
CFAP298	-0.951371955832268	-0.7961116144364044	0.7573982636871465
CFAP299	-0.7807233953352578	2.51375381059034	-1.9625464100410328
CFAP300	0.2586116973955112	-0.6424650927448332	-0.16614898815210585
CFAP36	0.1668194794204054	0.5997618016279869	0.10005195152382522
CFAP410	-1.3711029900660832	1.0755174971586634	-1.4746452562226335
CFAP43	0.4343524930228912	-0.43061743316701967	-0.18703975563521322
CFAP44	0.1453647596894891	2.0550841911104936	0.29873681958244497
CFAP45	-0.0816823511378029	-0.11161887113571173	0.009117291825712378
CFAP46	-0.4290163618548742	-0.6263743876943928	0.26872486096772286
CFAP47	-0.7984349344606065	-1.1130114243682978	0.8886672036694082
CFAP52	-0.5033618559516366	-0.41830473752850506	0.21055864903571053
CFAP53	-0.3308500570408971	-0.35902127125574845	0.11878220807385977
CFAP54	-0.3331861280711166	-0.3443604918014981	0.11473613892400664
CFAP57	-0.0535965264874365	0.03994237420065817	-0.0021407725168166762
CFAP58	-0.1649508897980132	0.51752102059658	-0.08536555283658179
CFAP61	-1.0580069483841914	-0.01210284899311325	0.012804898329958434
CFAP65	-0.20944901132907	0.40108329915837826	-0.08400650046932394
CFAP69	-0.1501740296243653	-0.1353891228550768	0.020331930146455134
CFAP70	-1.05043621369572	-0.4608506487930657	0.48409421059740393
CFAP73	3.124143402046476	0.8705468319471865	2.719713141200265
CFAP74	-0.660005714599034	-0.43268521516621433	0.28557471463221407
CFAP77	-0.4137585906939144	2.147173838794468	-0.8884116215144413
CFAP97	0.3798411217455336	-0.26444898358884855	-0.10044859857085443
CFAP97D1	-1.093866771729577	0.5281639978900554	-0.577741047315782
CFB	-0.4190679095354144	1.234461074754276	-0.5173230220001154
CFC1	1.745346375473705	-0.4152032596809989	-0.724673504369099
CFC1B	0.1621387853860104	0.0032396185701318	0.0005252678200751338
CFD	-1.214400853620028	0.8741021402844062	-1.0615103853124763
CFDP1	-0.9956079353763436	-0.6348980447717534	0.6321095315296827
CFH	1.5568489689362683	0.3221936729248295	0.5016068874908101
CFHR1	-0.0013035484604037	-0.29825249399889975	0.00038878657936382955
CFHR2	-0.3789708658182615	-1.0046022573194409	0.38071498725932845
CFHR3	0.5858980961898955	-0.2437051898336151	-0.14278640675511217
CFHR4	-0.0569363128358133	-0.7446356166057239	0.042396806415752226
CFHR5	-0.264732817504779	-0.9544137939203312	0.2526646527299548
CFI	0.2285599003525217	-0.6018272395431438	-0.13755357389941414
CFL1	-0.3759368525435612	27.66417135074496	-10.399981505824819
CFL2	0.9368645186556744	0.698376343244996	0.6542840166547332
CFLAR	0.2237657129902514	0.600758927512162	0.1344292497500177
CFP	-1.4507821271688346	0.7632022684986085	-1.1072402105524912
CFTR	0.5985508713091849	-0.38583235493714946	-0.2309402922269055
CGA	-0.041339744898443	-0.31072666469933896	0.012845361051814707
CGAS	-0.6097057155190977	0.10002977756661868	-0.06098872710447143
CGB1	0.4560865462303768	-0.5567854967121817	-0.2539423741866238
CGB2	1.749082704205399	-0.6071720767127005	-1.061994177854658
CGB3	0.1161911402331834	-0.6191119799726547	-0.07193532688504656
CGB5	-0.0115417036536893	-1.001480502068766	0.011558791169825671
CGB7	-0.3267266864325418	-0.23410185523534172	0.0764873234487538
CGB8	-0.2206664965114108	-0.8035602505361029	0.17731882522163334
CGGBP1	0.7963858403941444	13.042152713449706	10.386585749249415
CGN	1.5829691607708012	1.3476724629536085	2.1333239476755925
CGNL1	0.439215285880891	0.6096119727202187	0.26775089687472475
CGREF1	2.8897253774646487	0.6550285451683665	1.8928526099367777
CGRRF1	1.8559179488870583	-1.0446175561994648	-1.938724472273122
CH25H	-1.5099936032659411	-1.4570933069997563	2.200201572931248
CHAC1	-1.133275306676365	0.2434534064678736	-0.2758997338762852
CHAC2	0.229288327368042	-0.40122542505900194	-0.09199630660931024
CHAD	2.2320882731863323	0.45082784297695067	1.0062875415347408
CHADL	-0.5904504713675119	1.7791767828096041	-1.0505157700560641
CHAF1A	-0.58524730716073	2.09696230407015	-1.2272415416746152
CHAF1B	0.7038227548819086	1.153257014843019	0.8116885292736998
CHAMP1	-1.4723778187927992	-0.6581104844435782	0.9689872796097081
CHAT	-0.3723291522662234	-0.2384984116243123	0.08879991141692099
CHCHD1	0.2932324188539686	-0.6229152135433405	-0.1826589348082501
CHCHD10	-0.8149859113155568	1.016674452058665	-0.8285753548222754
CHCHD2	0.4364878039641197	-0.039792798917071624	-0.017369071412898392
CHCHD2P9	-0.782736218199579	1.7005194479318277	-1.3310581616489947
CHCHD3	0.1403943764908424	-0.6992055235372214	-0.09816452351596124
CHCHD4	1.5988401509487424	-0.6885499143598092	-1.1008812490107809
CHCHD5	-0.4840236441776874	0.09571817309416664	-0.046329858955069206
CHCHD6	1.1140351927648138	0.10958831860601262	0.12208524364302109
CHCHD7	-0.9441872204586884	-0.8670858439366649	0.8186913728856356
CHD1	-0.5387075617026731	0.680683450182104	-0.3666893217389642
CHD1L	-0.8127920126671744	0.17974666371252612	-0.14609665256911386
CHD2	-0.5488569069618662	0.2591218589522291	-0.14222082203072942
CHD3	0.9383050557593628	1.5998619786764983	1.5011585831093364
CHD4	0.4733553220414918	1.660663112708428	0.7860837225185241
CHD6	0.1480517258779162	1.834990063125246	0.2716734458145191
CHD7	0.0500810164954263	1.1748779512102994	0.05883908205467566
CHD8	-1.1519432390215307	3.093336690812015	-3.563348286998136
CHD9	0.4197899485949822	-0.020181519159475622	-0.008471998890524919
CHDH	-0.8199726718660462	1.6929397940142872	-1.3881643662062488
CHEK1	-0.5935766124097331	0.5786456917396096	-0.34347054948828415
CHEK2	0.8639393084735703	0.5863918081629892	0.5066069332388994
CHERP	-0.6251935190492514	1.8315011784711417	-1.1450426669112241
CHFR	0.783839672099935	1.5891057580192367	1.245604136297917
CHGA	1.098717196526782	1.7021373871441303	1.8701676181064204
CHGB	3.169846653448717	1.167698420377172	3.701424930069932
CHI3L1	0.5080007882240385	0.12381350998245427	0.06289736066387162
CHI3L2	-0.1836075507864246	1.0244692981196621	-0.18810029868363864
CHIA	0.0150447363331924	1.0772395792000793	0.016206785436744326
CHIC1	-0.8843486552882662	-0.7545995622367461	0.6673291081451808
CHIC2	0.1516370108628502	0.2665936360021375	0.040425462078422854
CHID1	-0.735006677160634	11.013232469017256	-8.094799401849977
CHIT1	-0.2607261378407204	0.927483999638934	-0.24181932113492338
CHKA	-0.6146228178972518	0.0878813101614265	-0.054013858491918344
CHKB	-0.1601506938373387	1.3714167533933237	-0.2196333445960912
CHKB-CPT1B	-0.5293946760481886	-0.0159121250100913	0.008423794264955563
CHM	2.3292647251747955	0.7568840822306963	1.76298339378626
CHML	2.3111288560955616	1.0547836395601269	2.437740906324909
CHMP1A	0.4376108664876261	2.032045286567406	0.889245098596859
CHMP1B	1.4884509930214072	1.6036281504227994	2.3869219129338983
CHMP2A	0.1475064325445201	0.7704441752146904	0.11364547176062414
CHMP2B	0.002857416238172	-0.03563646673859273	-0.00010182821872993124
CHMP3	-0.5752773142284503	-0.0605804742653345	0.034850572530047384
CHMP4A	1.2802915298074702	0.7139935176558644	0.9141198529922436
CHMP4B	0.270650315304132	1.2568871541109812	0.34017690456185024
CHMP4C	1.4010599755322537	1.2341653889050455	1.7291397295820574
CHMP5	-0.0691329516804738	0.7837604098515392	-0.0541836705433348
CHMP6	0.8538589685882009	1.6409837984276476	1.4011687335953793
CHMP7	0.0330717386699183	1.1006219858425859	0.036399482690152515
CHN1	0.6050046556653244	0.426767227485246	0.2581961595139564
CHN2	1.1643784279513325	0.22625281752713686	0.2634438999918073
CHODL	-1.0503224908754076	-0.9549762816878695	1.0030330669093381
CHORDC1	0.5663725795851007	0.2934137446706844	0.1661814994548596
CHP2	-0.3960165412831555	0.11128360913228118	-0.04407014999007257
CHPF	1.8620378948816256	0.7589716740230895	1.413234018172737
CHPF2	1.3989199281812832	0.5113021606040518	0.715270781791155
CHPT1	2.181053495081488	-0.027462195320273504	-0.05989651708589301
CHRAC1	0.4979188772672607	-0.24894359592173518	-0.123953715784225
CHRD	-0.9983209021493248	0.8265242681158892	-0.8251364529937649
CHRDL1	1.3635253773206542	-0.3974743891724729	-0.5419664164716926
CHRDL2	-0.3580574871760139	1.4347909570337054	-0.5137376446983567
CHRFAM7A	-0.9374170064402626	0.0431788725196069	-0.04047660941879562
CHRM1	-0.669877781836135	-0.1124356694041743	0.07531815681972927
CHRM2	0.3212775908318037	-0.3293901830518585	-0.10582568445454792
CHRM3	-0.7442420833398207	-0.9233452064370263	0.6871923600805293
CHRM4	-0.2351132653032923	-0.6446904186551995	0.1515752694397705
CHRM5	-0.579278829180149	-0.17425528031424165	0.10094239475889255
CHRNA1	0.4320169995089737	0.2785693111999956	0.12034667797990366
CHRNA10	0.0606335674150181	-0.16146334234929707	-0.009790098453390251
CHRNA2	-0.0500878127186944	-0.24085221296787723	0.012063760536018132
CHRNA3	0.6401997897944669	1.7543434373333335	1.1231302998081027
CHRNA4	-0.8853054643503526	0.0023990107691822253	-0.0021238573429923665
CHRNA5	-0.3129107238016809	2.5629299868870854	-0.8019682772498704
CHRNA6	0.028398534752585	-0.007332415446695875	-0.00020822985488338388
CHRNA7	-0.7482688548524457	0.31739118747982087	-0.23749394039578345
CHRNA9	-0.6758457101322892	0.5915578166210543	-0.399801812658563
CHRNB1	1.158388267760554	1.1882595383382935	1.3764659082656512
CHRNB2	-0.7978514512414832	-0.12934860997894979	0.10320097618777367
CHRNB3	0.5040972664852779	-0.17378743152903425	-0.08760576918328356
CHRNB4	1.4164814306314917	-0.26444862718396583	-0.3745865697620779
CHRND	1.1107134352536785	0.5261714948822793	0.5844257486132598
CHRNE	-0.9716409872693504	0.08256798654919897	-0.08022643996750614
CHRNG	0.2952884672157926	1.246052610802834	0.3679449655142054
CHST1	1.932982864859496	2.0254939525762135	3.9152451032063533
CHST10	2.9556404044660587	1.4311901196333565	4.230083344060961
CHST11	3.23011153490481	0.9501488402513404	3.0690867287722825
CHST12	2.9261311949400977	0.8990463362413397	2.630727530172388
CHST13	2.769561045228771	1.2239078846307265	3.3896876002216088
CHST14	6.716606818156305	1.1974301592432035	8.04266757183889
CHST15	0.8212902423535247	1.7832762191844842	1.4645873582373021
CHST2	1.5983988970839589	1.5865776337038162	2.535983939850257
CHST3	2.269670173855789	1.925574964678006	4.370420064853085
CHST4	0.9795004030956614	1.1178980260954097	1.094981567180298
CHST5	0.9746446766147016	1.7353023436809398	1.6913031915856434
CHST6	1.1301127091115857	1.643833404799208	1.8577170224257549
CHST7	1.9678061835144125	1.7581979036757556	3.459792706695229
CHST8	2.192221133290486	5.98290570736833	13.115852330177118
CHST9	2.923191308373376	1.8024299984799161	5.268847705507928
CHSY1	1.8812582924670092	-0.3556248059474824	-0.6690221151956722
CHSY3	1.741395096471413	0.28671299775685904	0.4992806083884136
CHTF18	-0.939645738875108	-0.24699154083649394	0.23208454888520877
CHTF8	-0.719123143239254	-0.6278407193041322	0.4514947915195817
CHTOP	-0.115469501855959	0.6201108519194353	-0.07160389116661155
CHUK	0.2506048394378117	-0.927457893202221	-0.23242543641127372
CHURC1	-0.3611378830363267	0.4722529839212339	-0.17054844287090284
CHURC1-FNTB	-0.6415900145273227	0.9705505100262223	-0.6226955158272244
CIAO1	-0.175120356878836	0.5017965740975772	-0.08787479513654499
CIAO2A	-0.98859811956482	0.6539022353078741	-0.6464465202045968
CIAO2B	-0.8353125543956393	0.2901945599263135	-0.24240315912376736
CIAO3	-1.4826040028718095	1.2638982825857288	-1.8738606529844068
CIAPIN1	0.6881697315732427	0.057680405252733824	0.03969390899980969
CIART	-0.5917027602931565	0.6533676702822359	-0.3865994539923079
CIB1	2.8257866925343533	0.5845722022005111	1.6518763498037055
CIB2	0.4849932965418814	0.5980179711901088	0.2900347072387787
CIB3	-0.3998716681839023	0.231912828119701	-0.09273536945347144
CIB4	-0.6969270249411925	0.08302472194530014	-0.057862172461907765
CIC	0.7639264767709159	1.7033186417341508	1.3012102087981916
CIDEA	-0.4099085980433705	-0.0632789112911979	0.02593856981308574
CIDEB	-0.2437733267180276	1.6023283696437853	-0.390604917162739
CIDEC	0.0092803385322271	-0.20632044993343587	-0.0019147236215036972
CIITA	-0.8003566025989134	-0.3929676324283742	0.3145142392217121
CILP	0.1868009955123289	-0.14738478447987097	-0.02753162446420994
CILP2	0.5458092886578758	6.699750760276725	3.656786196651702
CINP	-0.6939820853669536	0.7147058162647861	-0.4959930327953271
CIP2A	0.3447883514815711	-0.13604789687541702	-0.046907730086209826
CIPC	-0.5523884454695147	-0.7256544780129648	0.4008431490575738
CIR1	0.9860303215385297	0.9643128218261242	0.9508416817689401
CIRBP	-0.6313837493919008	0.8191489401382548	-0.517197329134893
CISD1	-0.2634802085291123	0.2558689086234983	-0.06741639340023571
CISD2	-0.3333425339581916	-1.0071861298171978	0.3357379766808088
CISD3	-0.2138039737113001	-0.7317343708400699	0.15644771618674502
CISH	-1.117278461067295	0.28414189673020046	-0.31746562110346066
CIT	1.3742622369842774	1.818105943285372	2.498554340693765
CITED1	-0.1487086715642435	1.0669644809815897	-0.15866687057300474
CITED2	-0.6042831537695124	1.1002087851631557	-0.6648376345033156
CITED4	-0.598845676788738	2.3374545647569884	-1.3997745607948238
CIZ1	-0.8470011484395178	20.285578148849407	-17.181907988835036
CKAP2	-0.748296185052111	0.5621442980094087	-0.42065043364923754
CKAP2L	-0.1052908421171202	-0.30872715165645054	0.03250614178232756
CKAP4	1.1204573799052444	0.5381768186563585	0.6030041881574433
CKAP5	1.1817157972812375	21.08120495860149	24.911992925302936
CKB	-0.8224985916815735	18.971777228111957	-15.604260051818631
CKLF-CMTM1	-0.5300081867810689	-0.7148895403000435	0.3788973090031779
CKM	1.3558392764332798	0.5444901943748749	0.7382411911662463
CKMT1A	-0.7195584571238545	0.40794120822930935	-0.2935375463907229
CKMT1B	-0.2867731876704427	-0.4747630307348709	0.1361493077119193
CKMT2	1.1953837810672152	2.3730876085191293	2.8367504382753523
CKS1B	-0.3918973457754716	0.4225598832142844	-0.1656000966628713
CKS1BP7	-0.748669801220694	0.48993646360801457	-0.36680063482018205
CKS2	-1.5598072274868686	-0.06993222739013563	0.10908079371738871
CLASP1	0.2425668041225294	1.7986265257157754	0.4362870881528841
CLASP2	1.5688150871678843	0.17776475124643448	0.2788800237220524
CLASRP	-0.9935394999831492	1.3599419239380464	-1.3511560191155285
CLBA1	3.16053471893446	3.023985447405175	9.557410996076612
CLCA1	1.6956935789966794	0.4321120462740554	0.7327296222740318
CLCA2	1.6714074003502988	0.21103822272329986	0.352730847216498
CLCA4	1.843278990968418	-0.8084067711487407	-1.4901192174150875
CLCC1	0.0341235354562005	0.6362560140738756	0.021711304655470696
CLCF1	-0.9636107529589928	0.008829363630873374	-0.008508069736494638
CLCN1	-1.490335512636483	0.9608816432538526	-1.4320360363817166
CLCN2	2.6005484183387426	1.7853825866144728	4.6429738617498
CLCN3	3.0314006653307226	0.16660504874784537	0.5050466556216759
CLCN4	2.476163742253839	0.3548533608805525	0.878675026029341
CLCN5	-0.1318109491462772	0.16677451424702677	-0.021982707016309926
CLCN6	-0.4827366778194532	0.5425185413152607	-0.2618935982899847
CLCN7	2.077203476814123	1.2421704859303668	2.580240852170447
CLCNKA	-0.6036667331971727	0.8624586069588932	-0.5206375697806594
CLCNKB	-1.7800503532935483	0.8056990208359578	-1.4341848266873127
CLDN1	-0.9341014841410816	1.677065727745601	-1.566549585289309
CLDN10	0.0174442100571026	1.453074830115212	0.025347742565218434
CLDN11	-0.8229029270183733	7.138018237770519	-5.873896100971891
CLDN12	-0.4908822921218806	-0.0790699745246671	0.0388140503326873
CLDN14	0.5806336694331632	1.9673372277335055	1.142302233551372
CLDN15	0.6823305782617242	1.7584891716990732	1.199870933392409
CLDN16	0.6741080947115685	1.7381442467180466	1.171697106488977
CLDN17	-0.1558567749299923	1.3431254287953993	-0.20933519765851397
CLDN18	0.945670085829024	1.2220079696716482	1.1556163815631388
CLDN19	0.5074621891652075	1.788104725911216	0.907395538667559
CLDN2	0.6061112073163621	1.855725607220739	1.1247760882404514
CLDN20	0.718105863102996	1.7912202549500575	1.2862857671884795
CLDN22	-0.2398389424183397	1.9076935808437119	-0.4575392108878113
CLDN23	-0.2928761435873449	5.117421822513131	-1.4987707684873677
CLDN24	-0.2062278271951501	2.0933355878328292	-0.43170404986904665
CLDN25	-0.2247467014350525	2.0728272903454377	-0.46586109614969495
CLDN3	-0.5053110670178461	0.31712533489814476	-0.16024694135577333
CLDN4	-0.6912222683128368	0.37090037008539667	-0.25637459512849853
CLDN5	0.7678757024255769	1.3512849281447405	1.0376188633762378
CLDN6	0.3116106980735455	1.9366479944107857	0.6034802334610768
CLDN7	0.4461880772622212	2.062268329816648	0.9201595408796626
CLDN8	0.5746888567839923	-0.37347523015583156	-0.21463205305539323
CLDN9	-0.0697521560136014	1.585902938691277	-0.11062014920202289
CLDND1	0.1578106626834677	0.056009755949042374	0.008838936703057673
CLDND2	2.2901597394922684	-0.041642340398981806	-0.09536761143998053
CLEC10A	-1.772647515645283	-0.7652246965892645	1.3564736573193752
CLEC11A	0.0469437819936565	0.14250955221529119	0.006689937351208237
CLEC12A	-0.660695562217764	-0.392536416564946	0.2593470684333234
CLEC12B	-0.9537811803227736	-0.4662209591066213	0.4446727766679288
CLEC14A	-0.661590900935721	-0.36976622373885226	0.24463396909898666
CLEC16A	0.966946977026986	1.1056984515663384	1.0691517752454902
CLEC17A	-0.7972606751506246	-0.07929052509467382	0.0632152175700272
CLEC18A	-0.5800214991791303	1.0165754365061186	-0.5896356087109577
CLEC18B	-0.916310230446374	4.138320494630513	-3.791985406095838
CLEC18C	-0.6284128277595116	9.231150264525473	-5.800973241203415
CLEC19A	0.8005567423438207	1.7149622274820169	1.3729245740757057
CLEC1A	-1.1166346316875324	-1.19595508743567	1.3354448685735598
CLEC1B	-0.0305844857872052	-0.13119394134230333	0.004012499234351109
CLEC2A	-0.2322606547124016	-0.8541513929400806	0.19838576174777292
CLEC2B	0.7132114087831286	-1.3831820623382192	-0.9865012272837945
CLEC2D	-1.609348171001984	-0.10721731133731878	0.17254998390046425
CLEC2L	-0.294744421560493	1.7816450084702526	-0.5251299274477043
CLEC3A	-0.8215476548167439	-0.6944743300882825	0.5705437572144577
CLEC3B	0.761207133850676	-0.2436578956026626	-0.18547412835179003
CLEC4A	-2.061831921217633	-1.767231596165622	3.6437345171586686
CLEC4C	-0.9365750822481628	-0.4803244154712569	0.44985987892579316
CLEC4D	-1.0491932911604087	-1.095083319520419	1.148954072102494
CLEC4E	-1.4523220090748552	-0.9924291105507334	1.4413266396994127
CLEC4F	-0.9619178133164344	0.5314153865907858	-0.5111779266321164
CLEC4G	1.2526933925403532	0.5585017149596501	0.6996314080524093
CLEC4M	0.754053973758574	-0.5382267996559256	-0.40585205706391053
CLEC5A	0.3018617709100314	0.3183494228346241	0.09609752054504601
CLEC6A	-0.7225147886004467	-1.0225893693282861	0.7388359420052908
CLEC7A	0.4729536876247637	-0.9994140365485206	-0.47267655404957315
CLEC9A	-0.9201894437191844	-0.8815679190930474	0.8112094930709103
CLECL1	-0.9139012109881371	-0.9438940374263476	0.8626259038484211
CLGN	-0.2362566792456036	0.1443348537203294	-0.034100073239364974
CLHC1	3.0810836716252314	1.2908379887127865	3.9771798497365216
CLIC1	-0.7888208937277614	0.04201183488621822	-0.0331398131420898
CLIC2	-0.635424634488462	2.1923627439620352	-1.393081295248198
CLIC3	0.546026416021327	0.4633030918713351	0.2529757267861047
CLIC4	-0.0909145330230269	-0.23546523297151045	0.021407211698763112
CLIC6	-1.0825032305392666	-0.1617915147467383	0.1751398373871856
CLINT1	0.3765515055825152	-1.1023869987413404	-0.415105484110642
CLIP1	0.0677063413664896	22.654920709698423	1.5338817952015964
CLIP2	1.8737878847427771	0.8655539584695342	1.621864520971366
CLIP3	0.8284060852976277	2.582116297992753	2.1390408542033796
CLK1	0.937977870272944	3.3510247728361002	3.1431870796566814
CLK2	-0.04793431673568	1.7097716515641856	-0.08195673589176437
CLK3	-0.3041231678307834	1.357487868975878	-0.4128435110048035
CLK4	0.5311019861185536	0.6949270870485393	0.3690771561390603
CLLU1	-0.7877857561891296	1.0693395140439534	-0.8424104376940322
CLMN	2.735746111869257	1.5035917318086804	4.11344523413436
CLMP	-0.3274307682576756	1.7214624998307848	-0.5636597888463726
CLN3	1.4610916817976196	14.501261700293579	21.187672845869354
CLN5	-0.1216566624553002	0.5412996773800742	-0.06585271213819059
CLN6	-0.965421436396002	0.027768013594712825	-0.026807835570471367
CLN8	-0.2494553156050312	1.3582682062149165	-0.3388272240576216
CLNK	0.4837008730076269	2.868463965624052	1.3874785243632735
CLNS1A	0.0490805230928447	0.033324636671297876	0.0016355905997062947
CLOCK	0.0673542475150552	1.6109685402881178	0.10850557380153306
CLP1	-0.8160984630115721	0.11138048021965948	-0.0908974387167549
CLPB	-0.8573621550521259	0.8426064927676146	-0.7224189185001555
CLPP	1.4082560525682917	1.1675306636422589	1.6441821236332854
CLPS	0.2909228088774218	-0.14268601385993346	-0.04151061593965458
CLPSL1	-0.5784323537937357	-0.6804786538571258	0.39361086945697
CLPSL2	-0.2293497518051433	0.0393928380696481	-0.009034737634173992
CLPTM1	-0.0754586533289002	2.7640615022959336	-0.20857235868150795
CLPTM1L	-1.1522964043761683	0.7986004998019338	-0.9202244844547792
CLPX	1.8999112758918235	-0.9509784376039487	-1.806774656733731
CLRN1	0.6227402534280293	0.4924914685034154	0.3066942619069592
CLRN2	-0.8381784982759599	-0.26985398582314274	0.22618580859102397
CLRN3	1.5640261457317846	1.9164216824381899	2.997333617580624
CLSPN	-0.7945615651156458	0.40826079017287087	-0.32438833241510656
CLSTN1	0.6587515176242136	1.2978527873559476	0.8549624933235462
CLSTN2	3.9223520276707657	2.615455428121906	10.258736901776468
CLSTN3	0.5179195610937544	1.7573040121731967	0.9101421226930356
CLTA	0.2564830425408593	-0.3668304668479033	-0.09408579423383406
CLTB	1.3101001693589205	1.7346196255933384	2.27252546526314
CLTC	1.6110977104208857	0.5369350938909616	0.8650549004123516
CLTCL1	1.1180576291438908	0.1542008275942982	0.1724054117121069
CLTRN	-0.9342925613621728	1.309238075369396	-1.2232113948697543
