"ID1","ID2","Phenotype 1","Phenotype 2","h2","h2 SE","h2 intercept","h2 intercept SE","rpheno","rg","rg SE","Z","p","rg intercept","rg intercept SE"
"20111_12","50","<a href='https://ukbb-rg.hail.is/rg_summary_20111_12.html'>Illnesses of siblings: Severe depression</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.00453928625418142,-0.00655,0.03162,-0.2072,0.8359,0.00132,0.008757
"20111_8","50","<a href='https://ukbb-rg.hail.is/rg_summary_20111_8.html'>Illnesses of siblings: High blood pressure</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0421264659044065,-0.162,0.02714,-5.968,2.398e-09,-0.04261,0.009645
"20111_9","50","<a href='https://ukbb-rg.hail.is/rg_summary_20111_9.html'>Illnesses of siblings: Diabetes</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0323352788935212,-0.1491,0.03352,-4.449,8.61e-06,-0.02992,0.009794
"20116_0","50","<a href='https://ukbb-rg.hail.is/rg_summary_20116_0.html'>Smoking status: Never</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.00740074635519412,0.03621,0.01497,2.42,0.01554,-0.02527,0.00966
"20116_1","50","<a href='https://ukbb-rg.hail.is/rg_summary_20116_1.html'>Smoking status: Previous</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.025526836239008,0.02117,0.01799,1.177,0.2393,0.04548,0.008767
"20116_2","50","<a href='https://ukbb-rg.hail.is/rg_summary_20116_2.html'>Smoking status: Current</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0277438446467455,-0.1226,0.02002,-6.126,9.032e-10,-0.02663,0.009655
"20117_0","50","<a href='https://ukbb-rg.hail.is/rg_summary_20117_0.html'>Alcohol drinker status: Never</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0323842477959561,-0.1467,0.03303,-4.441,8.967e-06,-0.0373,0.007994
"20117_1","50","<a href='https://ukbb-rg.hail.is/rg_summary_20117_1.html'>Alcohol drinker status: Previous</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0225595140826312,-0.1624,0.03315,-4.9,9.585e-07,-0.0183,0.008682
"20117_2","50","<a href='https://ukbb-rg.hail.is/rg_summary_20117_2.html'>Alcohol drinker status: Current</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.039348680131709,0.1833,0.03151,5.817,5.994e-09,0.03963,0.008949
"20118_11","50","<a href='https://ukbb-rg.hail.is/rg_summary_20118_11.html'>Home area population density - urban or rural: Scotland - Large Urban Area</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0124659727362007,0.09475,0.04363,2.172,0.02987,-0.02823,0.008238
"20126_0","50","<a href='https://ukbb-rg.hail.is/rg_summary_20126_0.html'>Bipolar and major depression status: No Bipolar or Depression</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.0087121522663834,0.08407,0.02939,2.86,0.004237,-0.003973,0.008732
"20127","50","<a href='https://ukbb-rg.hail.is/rg_summary_20127.html'>Neuroticism score</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0369241962564315,-0.06228,0.01794,-3.472,0.0005167,-0.04262,0.0106
"20128","50","<a href='https://ukbb-rg.hail.is/rg_summary_20128.html'>Number of fluid intelligence questions attempted within time limit</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.0488948753864208,0.1045,0.02294,4.555,5.245e-06,0.01724,0.008664
"20150","50","<a href='https://ukbb-rg.hail.is/rg_summary_20150.html'>Forced expiratory volume in 1-second (FEV1), Best measure</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.386111691547578,0.5536,0.01433,38.63,1e-308,0.4258,0.02528
"20151","50","<a href='https://ukbb-rg.hail.is/rg_summary_20151.html'>Forced vital capacity (FVC), Best measure</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.46201530130785,0.6405,0.01384,46.28,1e-308,0.515,0.0303
"20152","50","<a href='https://ukbb-rg.hail.is/rg_summary_20152.html'>Reproduciblity of spirometry measurement using ERS/ATS criteria</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0562935276801025,-0.3045,0.04152,-7.334,2.234e-13,-0.0663,0.008907
"20153","50","<a href='https://ukbb-rg.hail.is/rg_summary_20153.html'>Forced expiratory volume in 1-second (FEV1), predicted</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.969470555719179,0.9982,0.004652,214.6,1e-308,0.6967,0.03863
"20154","50","<a href='https://ukbb-rg.hail.is/rg_summary_20154.html'>Forced expiratory volume in 1-second (FEV1), predicted percentage</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.0228051255885876,0.001257,0.02293,0.05482,0.9563,0.01784,0.01104
"20160","50","<a href='https://ukbb-rg.hail.is/rg_summary_20160.html'>Ever smoked</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.0258093487306211,0.02532,0.01622,1.561,0.1185,0.04481,0.009605
"2020","50","<a href='https://ukbb-rg.hail.is/rg_summary_2020.html'>Loneliness, isolation</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0346887431033506,-0.09413,0.02062,-4.566,4.968e-06,-0.03301,0.008906
"2030","50","<a href='https://ukbb-rg.hail.is/rg_summary_2030.html'>Guilty feelings</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.010341748168321,-0.0405,0.02005,-2.02,0.04339,0.005567,0.008693
"2040","50","<a href='https://ukbb-rg.hail.is/rg_summary_2040.html'>Risk taking</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.018697101578665,-0.003699,0.0191,-0.1936,0.8465,0.03585,0.009196
"20403","50","<a href='https://ukbb-rg.hail.is/rg_summary_20403.html'>Amount of alcohol drunk on a typical drinking day</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.00946177866411014,-0.04508,0.02603,-1.732,0.08324,0.01647,0.008276
"20414","50","<a href='https://ukbb-rg.hail.is/rg_summary_20414.html'>Frequency of drinking alcohol</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.0524476342374089,0.1358,0.02386,5.692,1.255e-08,0.02939,0.00901
"20416","50","<a href='https://ukbb-rg.hail.is/rg_summary_20416.html'>Frequency of consuming six or more units of alcohol</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.0220919168053015,0.008294,0.02539,0.3267,0.7439,0.02242,0.00835
"20421","50","<a href='https://ukbb-rg.hail.is/rg_summary_20421.html'>Ever felt worried, tense, or anxious for most of a month or longer</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.00230183204480892,0.00807,0.02963,0.2723,0.7854,0.003579,0.008098
"20425","50","<a href='https://ukbb-rg.hail.is/rg_summary_20425.html'>Ever worried more than most people would in similar situation</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0176785651966466,-0.0307,0.0298,-1.03,0.303,-0.004379,0.008022
"20441","50","<a href='https://ukbb-rg.hail.is/rg_summary_20441.html'>Ever had prolonged loss of interest in normal activities</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0202904655334913,-0.0765,0.0254,-3.012,0.002596,-0.01928,0.008083
"20446","50","<a href='https://ukbb-rg.hail.is/rg_summary_20446.html'>Ever had prolonged feelings of sadness or depression</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0157743794325774,-0.05365,0.0282,-1.902,0.05714,-0.01512,0.008665
"20453","50","<a href='https://ukbb-rg.hail.is/rg_summary_20453.html'>Ever taken cannabis</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.0433664680755505,0.09507,0.02254,4.218,2.463e-05,0.04651,0.008248
"20458","50","<a href='https://ukbb-rg.hail.is/rg_summary_20458.html'>General happiness</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.00131834066642698,0.0139,0.02648,0.525,0.5996,0.00797,0.008919
"20459","50","<a href='https://ukbb-rg.hail.is/rg_summary_20459.html'>General happiness with own health</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.00227063663039054,0.0001651,0.02303,0.00717,0.9943,-0.00484,0.008637
"20460","50","<a href='https://ukbb-rg.hail.is/rg_summary_20460.html'>Belief that own life is meaningful</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0107639851809158,-0.04672,0.02566,-1.821,0.06866,-0.00518,0.008023
"20479","50","<a href='https://ukbb-rg.hail.is/rg_summary_20479.html'>Ever thought that life not worth living</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.000536663031163924,-0.007255,0.02441,-0.2972,0.7663,0.008483,0.008593
"20485","50","<a href='https://ukbb-rg.hail.is/rg_summary_20485.html'>Ever contemplated self-harm</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.00422358153360266,-0.04089,0.02932,-1.395,0.1631,0.009463,0.008179
"20487","50","<a href='https://ukbb-rg.hail.is/rg_summary_20487.html'>Felt hated by family member as a child</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.00886553348857485,-0.07428,0.02931,-2.534,0.01127,-2.299e-05,0.008627
"20488","50","<a href='https://ukbb-rg.hail.is/rg_summary_20488.html'>Physically abused by family as a child</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.00127090236913111,-0.07399,0.02842,-2.603,0.009235,-0.001313,0.008944
"20489","50","<a href='https://ukbb-rg.hail.is/rg_summary_20489.html'>Felt loved as a child</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.0138207607458404,0.04428,0.02293,1.931,0.05352,0.001829,0.008314
"20491","50","<a href='https://ukbb-rg.hail.is/rg_summary_20491.html'>Someone to take to doctor when needed as a child</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.0355062648799911,0.1633,0.03291,4.963,6.941e-07,0.01211,0.008329
"20495","50","<a href='https://ukbb-rg.hail.is/rg_summary_20495.html'>Avoided activities or situations because of previous stressful experience in past month</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.00489560594585762,-0.05586,0.03582,-1.56,0.1189,0.004876,0.008018
"20497","50","<a href='https://ukbb-rg.hail.is/rg_summary_20497.html'>Repeated disturbing thoughts of stressful experience in past month</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0130488098787402,-0.09212,0.03073,-2.997,0.002723,-0.00234,0.008104
"20498","50","<a href='https://ukbb-rg.hail.is/rg_summary_20498.html'>Felt very upset when reminded of stressful experience in past month</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0190793016651579,-0.1077,0.02813,-3.829,0.0001287,-0.006406,0.008458
"20499","50","<a href='https://ukbb-rg.hail.is/rg_summary_20499.html'>Ever sought or received professional help for mental distress</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.0015938099650721,-0.01422,0.02793,-0.5092,0.6106,0.003843,0.008978
"2050","50","<a href='https://ukbb-rg.hail.is/rg_summary_2050.html'>Frequency of depressed mood in last 2 weeks</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0312947859573108,-0.0892,0.022,-4.054,5.028e-05,-0.03751,0.009623
"20500","50","<a href='https://ukbb-rg.hail.is/rg_summary_20500.html'>Ever suffered mental distress preventing usual activities</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0135607862683357,-0.09645,0.02757,-3.498,0.0004686,0.006884,0.008369
"20502","50","<a href='https://ukbb-rg.hail.is/rg_summary_20502.html'>Ever had period extreme irritability</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0206497257752826,-0.09133,0.02641,-3.459,0.000543,-0.0124,0.00852
"20505","50","<a href='https://ukbb-rg.hail.is/rg_summary_20505.html'>Recent easy annoyance or irritability</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0207979654088075,-0.08922,0.0309,-2.888,0.003882,-0.01426,0.008485
"20509","50","<a href='https://ukbb-rg.hail.is/rg_summary_20509.html'>Recent inability to stop or control worrying</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0162496346523457,-0.08302,0.03211,-2.585,0.00973,-0.008475,0.008164
"20510","50","<a href='https://ukbb-rg.hail.is/rg_summary_20510.html'>Recent feelings of depression</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0143434076629553,-0.03702,0.03276,-1.13,0.2584,-0.01102,0.008381
"20511","50","<a href='https://ukbb-rg.hail.is/rg_summary_20511.html'>Recent poor appetite or overeating</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.018915272217442,-0.08347,0.02897,-2.881,0.003962,-0.01498,0.008337
"20512","50","<a href='https://ukbb-rg.hail.is/rg_summary_20512.html'>Recent feelings of foreboding</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0131728510140101,-0.04395,0.02954,-1.488,0.1367,-0.01783,0.007596
"20514","50","<a href='https://ukbb-rg.hail.is/rg_summary_20514.html'>Recent lack of interest or pleasure in doing things</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0156885689725906,-0.05819,0.03306,-1.76,0.07836,-0.01453,0.008313
"20517","50","<a href='https://ukbb-rg.hail.is/rg_summary_20517.html'>Trouble falling or staying asleep, or sleeping too much</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0206455139239062,-0.05228,0.03001,-1.742,0.0815,-0.01982,0.007954
"20518","50","<a href='https://ukbb-rg.hail.is/rg_summary_20518.html'>Recent changes in speed/amount of moving or speaking</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0133485455258566,-0.05432,0.03819,-1.422,0.1549,-0.01373,0.007891
"20519","50","<a href='https://ukbb-rg.hail.is/rg_summary_20519.html'>Recent feelings of tiredness or low energy</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0165370086414182,-0.03789,0.02858,-1.326,0.1849,-0.02102,0.008408
"20520","50","<a href='https://ukbb-rg.hail.is/rg_summary_20520.html'>Recent worrying too much about different things</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0173869086895343,-0.06365,0.03254,-1.956,0.05044,-0.01246,0.008614
"20521","50","<a href='https://ukbb-rg.hail.is/rg_summary_20521.html'>Belittlement by partner or ex-partner as an adult</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0125499375175994,-0.08981,0.03322,-2.704,0.006861,0.00238,0.009387
"20522","50","<a href='https://ukbb-rg.hail.is/rg_summary_20522.html'>Been in a confiding relationship as an adult</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.036400627798688,0.09526,0.03506,2.717,0.006584,0.01977,0.008931
"20523","50","<a href='https://ukbb-rg.hail.is/rg_summary_20523.html'>Physical violence by partner or ex-partner as an adult</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0244352268398134,-0.1101,0.03853,-2.858,0.004269,-0.0261,0.0085
"20529","50","<a href='https://ukbb-rg.hail.is/rg_summary_20529.html'>Victim of physically violent crime</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.00599703828222561,0.01347,0.03561,0.3782,0.7052,-0.0002673,0.007751
"20531","50","<a href='https://ukbb-rg.hail.is/rg_summary_20531.html'>Victim of sexual assault</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.00760821734338294,-0.01132,0.03159,-0.3583,0.7201,0.01421,0.008196
"20536_0","50","<a href='https://ukbb-rg.hail.is/rg_summary_20536_0.html'>Weight change during worst episode of depression: Stayed about the same or was on a diet</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.0207415464694434,0.1683,0.03808,4.42,9.863e-06,0.0113,0.008474
"20544_11","50","<a href='https://ukbb-rg.hail.is/rg_summary_20544_11.html'>Mental health problems ever diagnosed by a professional: Depression</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0149584060785456,-0.08296,0.03147,-2.637,0.008375,-0.009748,0.009304
"20544_15","50","<a href='https://ukbb-rg.hail.is/rg_summary_20544_15.html'>Mental health problems ever diagnosed by a professional: Anxiety, nerves or generalized anxiety disorder</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0165360107009483,-0.08166,0.02972,-2.748,0.005993,-0.01226,0.008528
"20546_3","50","<a href='https://ukbb-rg.hail.is/rg_summary_20546_3.html'>Substances taken for depression: Medication prescribed to you (for at least two weeks)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0215856737766398,-0.09193,0.02898,-3.173,0.00151,-0.01826,0.0088
"20547_1","50","<a href='https://ukbb-rg.hail.is/rg_summary_20547_1.html'>Activities undertaken to treat depression: Talking therapies, such as psychotherapy, counselling, group therapy or CBT</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.00775368187937019,0.007129,0.02853,0.2499,0.8027,0.0148,0.008189
"20548_1","50","<a href='https://ukbb-rg.hail.is/rg_summary_20548_1.html'>Manifestations of mania or irritability: I was more talkative than usual</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0113106321341426,-0.04349,0.03755,-1.158,0.2468,-0.004768,0.008538
"20548_2","50","<a href='https://ukbb-rg.hail.is/rg_summary_20548_2.html'>Manifestations of mania or irritability: I was more restless than usual</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0178459470116608,-0.1072,0.03341,-3.21,0.001327,-0.01648,0.008337
"20550_1","50","<a href='https://ukbb-rg.hail.is/rg_summary_20550_1.html'>Activities undertaken to treat anxiety: Talking therapies, such as psychotherapy, counselling, group therapy or CBT</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.00477952238909095,0.01345,0.03366,0.3997,0.6894,-0.002483,0.007815
"2060","50","<a href='https://ukbb-rg.hail.is/rg_summary_2060.html'>Frequency of unenthusiasm / disinterest in last 2 weeks</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0359954921709273,-0.09107,0.02092,-4.354,1.338e-05,-0.05327,0.00932
"2070","50","<a href='https://ukbb-rg.hail.is/rg_summary_2070.html'>Frequency of tenseness / restlessness in last 2 weeks</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.028276565400498,-0.08789,0.02117,-4.152,3.294e-05,-0.03364,0.009811
"2080","50","<a href='https://ukbb-rg.hail.is/rg_summary_2080.html'>Frequency of tiredness / lethargy in last 2 weeks</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0321410789059562,-0.0545,0.01936,-2.815,0.004875,-0.05249,0.00996
"2090","50","<a href='https://ukbb-rg.hail.is/rg_summary_2090.html'>Seen doctor (GP) for nerves, anxiety, tension or depression</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0186521134415009,-0.07843,0.01768,-4.437,9.125e-06,-0.02903,0.009004
"2100","50","<a href='https://ukbb-rg.hail.is/rg_summary_2100.html'>Seen a psychiatrist for nerves, anxiety, tension or depression</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0124872883530618,-0.05312,0.02208,-2.407,0.01611,-0.005857,0.008712
"21001","50","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0976668138170946,-0.1662,0.0167,-9.956,2.385e-23,-0.1279,0.01309
"21002","50","<a href='https://ukbb-rg.hail.is/rg_summary_21002.html'>Weight</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.337793206319071,0.4297,0.01605,26.77,6.668e-158,0.4205,0.02701
"21021","50","<a href='https://ukbb-rg.hail.is/rg_summary_21021.html'>Pulse wave Arterial Stiffness index</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.0564062831784976,0.1814,0.03617,5.014,5.335e-07,0.03037,0.009927
"2110","50","<a href='https://ukbb-rg.hail.is/rg_summary_2110.html'>Able to confide</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.0242041128905411,0.0524,0.0184,2.848,0.004401,0.03352,0.008354
"2129","50","<a href='https://ukbb-rg.hail.is/rg_summary_2129.html'>Answered sexual history questions</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0400334218251528,-0.09433,0.02393,-3.942,8.087e-05,-0.03991,0.007988
"2139","50","<a href='https://ukbb-rg.hail.is/rg_summary_2139.html'>Age first had sexual intercourse</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.0737053189732856,0.2108,0.01535,13.74,6.217e-43,0.09082,0.01032
"2149","50","<a href='https://ukbb-rg.hail.is/rg_summary_2149.html'>Lifetime number of sexual partners</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.0311770711122845,0.01829,0.01939,0.9432,0.3456,0.04261,0.01028
"2159","50","<a href='https://ukbb-rg.hail.is/rg_summary_2159.html'>Ever had same-sex intercourse</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.00188246603338241,0.02773,0.03589,0.7727,0.4397,0.003412,0.007914
"2178","50","<a href='https://ukbb-rg.hail.is/rg_summary_2178.html'>Overall health rating</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0744665729922656,-0.1354,0.01605,-8.435,3.308e-17,-0.1101,0.011
"2188","50","<a href='https://ukbb-rg.hail.is/rg_summary_2188.html'>Long-standing illness, disability or infirmity</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0467327506300363,-0.09468,0.02022,-4.683,2.822e-06,-0.05694,0.009386
"2207","50","<a href='https://ukbb-rg.hail.is/rg_summary_2207.html'>Wears glasses or contact lenses</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.00198553921087086,-0.0137,0.02637,-0.5194,0.6035,-0.004657,0.008442
"22126","50","<a href='https://ukbb-rg.hail.is/rg_summary_22126.html'>Doctor diagnosed hayfever or allergic rhinitis</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0061475485058673,-0.06575,0.02913,-2.257,0.02401,0.003149,0.00797
"22127","50","<a href='https://ukbb-rg.hail.is/rg_summary_22127.html'>Doctor diagnosed asthma</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0140590696441024,-0.06602,0.036,-1.834,0.06671,-0.0002654,0.009411
"2217","50","<a href='https://ukbb-rg.hail.is/rg_summary_2217.html'>Age started wearing glasses or contact lenses</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.00317514967173796,-0.06317,0.01987,-3.179,0.001476,-0.00847,0.00968
"2227","50","<a href='https://ukbb-rg.hail.is/rg_summary_2227.html'>Other eye problems</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.00887030628589717,-0.04123,0.04148,-0.994,0.3202,0.008018,0.009395
