"ID1","ID2","Phenotype 1","Phenotype 2","h2","h2 SE","h2 intercept","h2 intercept SE","rpheno","rg","rg SE","Z","p","rg intercept","rg intercept SE"
"20110_1","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20110_1.html'>Illnesses of mother: Heart disease</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0445868989873908,0.3215,0.03448,9.326,1.104e-20,0.04415,0.006266
"20110_100","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20110_100.html'>Illnesses of mother: None of the above (group 1)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.0445798966389834,-0.3913,0.03059,-12.79,1.874e-37,-0.0379,0.006892
"20110_6","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20110_6.html'>Illnesses of mother: Chronic bronchitis/emphysema</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0383851593280186,0.3187,0.04155,7.671,1.707e-14,0.0482,0.006663
"20110_8","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20110_8.html'>Illnesses of mother: High blood pressure</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0349221228599684,0.2476,0.02638,9.383,6.388e-21,0.0255,0.007493
"20110_9","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20110_9.html'>Illnesses of mother: Diabetes</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0768345527411144,0.4963,0.03502,14.17,1.341e-45,0.07632,0.007898
"20111_1","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20111_1.html'>Illnesses of siblings: Heart disease</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.056251062360939,0.4681,0.0398,11.76,6.055e-32,0.05394,0.007717
"20111_100","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20111_100.html'>Illnesses of siblings: None of the above (group 1)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.0932212228053693,-0.5405,0.02403,-22.49,5.132e-112,-0.09058,0.007918
"20111_12","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20111_12.html'>Illnesses of siblings: Severe depression</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0157725873141853,0.02423,0.03908,0.6201,0.5352,0.007561,0.007178
"20111_8","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20111_8.html'>Illnesses of siblings: High blood pressure</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0792495709501236,0.4075,0.02547,16,1.283e-57,0.06776,0.008011
"20111_9","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20111_9.html'>Illnesses of siblings: Diabetes</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0832247751040088,0.613,0.0406,15.1,1.668e-51,0.07259,0.007571
"20116_0","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20116_0.html'>Smoking status: Never</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.0543692048226871,-0.2448,0.01874,-13.06,5.614e-39,-0.06069,0.008903
"20116_1","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20116_1.html'>Smoking status: Previous</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0781410948950397,0.1363,0.02314,5.893,3.784e-09,0.07627,0.008358
"20116_2","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20116_2.html'>Smoking status: Current</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.0332829532840993,0.34,0.02097,16.22,3.898e-59,-0.02091,0.007757
"20117_0","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20117_0.html'>Alcohol drinker status: Never</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0218892752715802,0.08743,0.0358,2.442,0.01459,0.03897,0.007131
"20117_1","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20117_1.html'>Alcohol drinker status: Previous</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0259312674674016,0.3117,0.03532,8.824,1.104e-18,0.03244,0.007308
"20117_2","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20117_2.html'>Alcohol drinker status: Current</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.0345068900283169,-0.2388,0.03111,-7.676,1.635e-14,-0.05101,0.007555
"20118_11","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20118_11.html'>Home area population density - urban or rural: Scotland - Large Urban Area</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.0126723397182213,-0.144,0.05026,-2.864,0.004178,-0.01103,0.007104
"20126_0","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20126_0.html'>Bipolar and major depression status: No Bipolar or Depression</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.0711291069597717,-0.1618,0.03582,-4.518,6.254e-06,-0.03837,0.007067
"20127","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20127.html'>Neuroticism score</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0151987253391057,0.02554,0.02686,0.9508,0.3417,0.0227,0.009892
"20128","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20128.html'>Number of fluid intelligence questions attempted within time limit</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0126380335454716,-0.06769,0.02423,-2.793,0.005222,0.002691,0.007332
"20150","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20150.html'>Forced expiratory volume in 1-second (FEV1), Best measure</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.133941718223894,-0.2344,0.01706,-13.74,5.506e-43,-0.1238,0.009958
"20151","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20151.html'>Forced vital capacity (FVC), Best measure</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.214885747814806,-0.2836,0.01607,-17.64,1.193e-69,-0.2033,0.01065
"20152","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20152.html'>Reproduciblity of spirometry measurement using ERS/ATS criteria</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.0146934288108883,-0.01609,0.04445,-0.362,0.7173,-0.0005254,0.007161
"20153","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20153.html'>Forced expiratory volume in 1-second (FEV1), predicted</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.0877929172828961,-0.1686,0.01964,-8.585,9.061e-18,-0.0636,0.009442
"20154","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20154.html'>Forced expiratory volume in 1-second (FEV1), predicted percentage</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.109951223866817,-0.1658,0.0239,-6.937,4.015e-12,-0.06458,0.008448
"20160","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20160.html'>Ever smoked</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0197109411323037,0.1338,0.02063,6.489,8.648e-11,0.0192,0.008178
"2020","21001","<a href='https://ukbb-rg.hail.is/rg_summary_2020.html'>Loneliness, isolation</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0600782948347057,0.266,0.02653,10.02,1.185e-23,0.06822,0.007617
"2030","21001","<a href='https://ukbb-rg.hail.is/rg_summary_2030.html'>Guilty feelings</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.00211672283418066,0.006229,0.02737,0.2276,0.8199,0.007378,0.008952
"2040","21001","<a href='https://ukbb-rg.hail.is/rg_summary_2040.html'>Risk taking</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0311456000090962,0.1156,0.02434,4.751,2.029e-06,0.03334,0.008407
"20403","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20403.html'>Amount of alcohol drunk on a typical drinking day</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0976289088176227,0.2566,0.03093,8.296,1.075e-16,0.05568,0.00763
"20414","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20414.html'>Frequency of drinking alcohol</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.111781111971807,-0.2516,0.02615,-9.623,6.401e-22,-0.08439,0.007091
"20416","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20416.html'>Frequency of consuming six or more units of alcohol</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0687894729880977,0.1336,0.03179,4.202,2.649e-05,0.03788,0.007309
"20421","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20421.html'>Ever felt worried, tense, or anxious for most of a month or longer</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.00976152667433369,-0.02658,0.03196,-0.8316,0.4056,0.009686,0.006904
"20425","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20425.html'>Ever worried more than most people would in similar situation</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.000807962519203001,-0.08041,0.03759,-2.139,0.03243,0.002229,0.007786
"20441","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20441.html'>Ever had prolonged loss of interest in normal activities</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0739979557539683,0.2061,0.02742,7.516,5.639e-14,0.03416,0.006508
"20446","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20446.html'>Ever had prolonged feelings of sadness or depression</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0364478328073453,0.08738,0.03609,2.421,0.01547,0.01952,0.007552
"20453","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20453.html'>Ever taken cannabis</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.0478144341113171,-0.1583,0.03072,-5.154,2.556e-07,-0.03629,0.007081
"20458","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20458.html'>General happiness</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0213497549595499,-0.01492,0.02982,-0.5005,0.6167,0.02036,0.0077
"20459","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20459.html'>General happiness with own health</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.197810621768257,0.414,0.0274,15.11,1.389e-51,0.1321,0.007925
"20460","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20460.html'>Belief that own life is meaningful</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.0119878631037534,-0.03017,0.03139,-0.9612,0.3365,-0.01136,0.007606
"20479","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20479.html'>Ever thought that life not worth living</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0312960402248519,0.0755,0.0294,2.568,0.01022,0.01316,0.007348
"20485","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20485.html'>Ever contemplated self-harm</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0386293725520182,0.125,0.0336,3.722,0.0001979,0.01735,0.006891
"20487","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20487.html'>Felt hated by family member as a child</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0516451580021701,0.1891,0.03177,5.952,2.654e-09,0.03297,0.007378
"20488","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20488.html'>Physically abused by family as a child</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0762822390561965,0.269,0.02913,9.234,2.616e-20,0.05583,0.006881
"20489","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20489.html'>Felt loved as a child</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.0375480813926244,-0.1227,0.02516,-4.878,1.073e-06,-0.02523,0.007761
"20491","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20491.html'>Someone to take to doctor when needed as a child</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.0474893406560009,-0.2613,0.04307,-6.066,1.312e-09,-0.0284,0.006501
"20495","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20495.html'>Avoided activities or situations because of previous stressful experience in past month</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0459246741551979,0.159,0.03876,4.103,4.075e-05,0.02093,0.006966
"20497","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20497.html'>Repeated disturbing thoughts of stressful experience in past month</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0513432150844409,0.1669,0.03342,4.993,5.936e-07,0.03642,0.007149
"20498","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20498.html'>Felt very upset when reminded of stressful experience in past month</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.070498719308943,0.2464,0.02998,8.218,2.073e-16,0.04159,0.007167
"20499","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20499.html'>Ever sought or received professional help for mental distress</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0370009893900789,0.0745,0.02964,2.514,0.01195,0.01282,0.006767
"2050","21001","<a href='https://ukbb-rg.hail.is/rg_summary_2050.html'>Frequency of depressed mood in last 2 weeks</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0527555152891457,0.1983,0.02956,6.709,1.958e-11,0.0618,0.007466
"20500","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20500.html'>Ever suffered mental distress preventing usual activities</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0636446569246991,0.1671,0.02856,5.852,4.854e-09,0.02974,0.006725
"20502","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20502.html'>Ever had period extreme irritability</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0811084397127507,0.2195,0.03306,6.642,3.103e-11,0.05418,0.007378
"20505","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20505.html'>Recent easy annoyance or irritability</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0647293982424666,0.2006,0.03511,5.713,1.113e-08,0.05053,0.007171
"20509","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20509.html'>Recent inability to stop or control worrying</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0348937083699388,0.1207,0.03416,3.533,0.0004111,0.03155,0.007244
"20510","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20510.html'>Recent feelings of depression</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.072471210101634,0.1979,0.03276,6.042,1.526e-09,0.05171,0.007309
"20511","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20511.html'>Recent poor appetite or overeating</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.208755278243822,0.6347,0.03642,17.43,5.239e-68,0.1353,0.008463
"20512","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20512.html'>Recent feelings of foreboding</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.045912350965901,0.1616,0.03319,4.868,1.126e-06,0.03743,0.006621
"20514","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20514.html'>Recent lack of interest or pleasure in doing things</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0914003441005971,0.309,0.03693,8.366,5.959e-17,0.06318,0.00764
"20517","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20517.html'>Trouble falling or staying asleep, or sleeping too much</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0747836109209253,0.2204,0.03183,6.925,4.366e-12,0.0573,0.00694
"20518","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20518.html'>Recent changes in speed/amount of moving or speaking</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0612094573427375,0.3668,0.0508,7.22,5.18e-13,0.03468,0.006519
"20519","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20519.html'>Recent feelings of tiredness or low energy</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.133885861713313,0.3108,0.02825,11,3.774e-28,0.09477,0.007045
"20520","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20520.html'>Recent worrying too much about different things</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0268754294089099,0.07146,0.0381,1.875,0.06073,0.02872,0.007885
"20521","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20521.html'>Belittlement by partner or ex-partner as an adult</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0561549403759812,0.1821,0.03457,5.268,1.378e-07,0.02981,0.006515
"20522","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20522.html'>Been in a confiding relationship as an adult</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.0309125809671033,-0.1131,0.03794,-2.98,0.002881,-0.01906,0.006957
"20523","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20523.html'>Physical violence by partner or ex-partner as an adult</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.042955173148571,0.2577,0.03913,6.586,4.518e-11,0.01849,0.006656
"20529","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20529.html'>Victim of physically violent crime</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.00673111901650251,-0.02018,0.04192,-0.4813,0.6303,0.01216,0.006294
"20531","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20531.html'>Victim of sexual assault</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0394623268197669,0.119,0.03465,3.434,0.0005943,0.01361,0.00645
"20536_0","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20536_0.html'>Weight change during worst episode of depression: Stayed about the same or was on a diet</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.139843294172625,-0.6065,0.05023,-12.07,1.472e-33,-0.05045,0.006156
"20544_11","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20544_11.html'>Mental health problems ever diagnosed by a professional: Depression</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0844881363738933,0.2268,0.03453,6.567,5.144e-11,0.04578,0.007209
"20544_15","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20544_15.html'>Mental health problems ever diagnosed by a professional: Anxiety, nerves or generalized anxiety disorder</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.014986399495485,-0.02603,0.03813,-0.6826,0.4949,0.01362,0.006674
"20546_3","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20546_3.html'>Substances taken for depression: Medication prescribed to you (for at least two weeks)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0766301344457501,0.1879,0.033,5.692,1.257e-08,0.04336,0.006672
"20547_1","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20547_1.html'>Activities undertaken to treat depression: Talking therapies, such as psychotherapy, counselling, group therapy or CBT</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0353204489930688,0.09068,0.03297,2.751,0.005945,0.009366,0.006387
"20548_1","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20548_1.html'>Manifestations of mania or irritability: I was more talkative than usual</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.042896499099462,0.1251,0.03939,3.176,0.001493,0.03371,0.006563
"20548_2","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20548_2.html'>Manifestations of mania or irritability: I was more restless than usual</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0614439863859552,0.2818,0.0355,7.938,2.062e-15,0.03467,0.007041
"20550_1","21001","<a href='https://ukbb-rg.hail.is/rg_summary_20550_1.html'>Activities undertaken to treat anxiety: Talking therapies, such as psychotherapy, counselling, group therapy or CBT</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.022917555710111,-0.02662,0.03913,-0.6803,0.4963,0.006664,0.006696
"2060","21001","<a href='https://ukbb-rg.hail.is/rg_summary_2060.html'>Frequency of unenthusiasm / disinterest in last 2 weeks</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0744729537318025,0.3312,0.02729,12.13,7.065e-34,0.07981,0.007458
"2070","21001","<a href='https://ukbb-rg.hail.is/rg_summary_2070.html'>Frequency of tenseness / restlessness in last 2 weeks</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0264750993311188,0.1291,0.02439,5.295,1.19e-07,0.03194,0.006905
"2080","21001","<a href='https://ukbb-rg.hail.is/rg_summary_2080.html'>Frequency of tiredness / lethargy in last 2 weeks</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.125512070722374,0.3418,0.02056,16.62,4.887e-62,0.1324,0.007557
"2090","21001","<a href='https://ukbb-rg.hail.is/rg_summary_2090.html'>Seen doctor (GP) for nerves, anxiety, tension or depression</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0544629840627166,0.1406,0.02315,6.072,1.267e-09,0.05618,0.007976
"2100","21001","<a href='https://ukbb-rg.hail.is/rg_summary_2100.html'>Seen a psychiatrist for nerves, anxiety, tension or depression</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0315725068096782,0.066,0.02431,2.715,0.006635,0.03465,0.006706
"21002","21001","<a href='https://ukbb-rg.hail.is/rg_summary_21002.html'>Weight</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.899447461471971,0.8188,0.009843,83.19,1e-308,0.9497,0.01678
"21021","21001","<a href='https://ukbb-rg.hail.is/rg_summary_21021.html'>Pulse wave Arterial Stiffness index</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.111328288821295,0.2238,0.03782,5.917,3.274e-09,0.07494,0.007412
"2110","21001","<a href='https://ukbb-rg.hail.is/rg_summary_2110.html'>Able to confide</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.0183574628833844,-0.04323,0.0218,-1.983,0.04735,-0.03596,0.007629
"2129","21001","<a href='https://ukbb-rg.hail.is/rg_summary_2129.html'>Answered sexual history questions</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.00251728793239538,0.03991,0.02639,1.512,0.1305,0.0169,0.006723
